"","X","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"39",39,"40_1033_12","IFN2","40_1033",NA,NA,12,NA,34.27,17.05,8.98,228.39,20.14,53.57,52.65,0.43,3.02,5.14,6.22,94.93,84.62,10.31,0,0,0,0,0,0,66.68,85.96,40.21,0,9.78,21.58,37.8,109.37,"Nodo 3 - Pies inventariados",1.1,0.98,15.95,"40_1033_15","IFN3","40_1033",15,15,12,31.83,19.94,11.75,312.2,13.4,0.99,62.64,58.93,0.46,3.43,6.38,7.73,167.81,151.39,16.42,5.34,0,0,0,0,66.97,0,72.53,157.41,71.93,0,11.79,22.31,51.68,157.71,"Nodo 1 - Pies inventariados",3.99,3.75
"40",40,"40_1033_13","IFN2","40_1033",NA,NA,13,NA,34.37,21.57,8.99,365.44,9.09,67.77,41.69,0.46,3.88,4.89,6.02,146.76,135.64,11.12,0,0,0,0,71.04,0,48.27,133.04,64.45,0,18.61,36.1,60.49,179.65,"Nodo 3 - Pies inventariados",1.22,0.99,20.35,"40_1033_21","IFN3","40_1033",21,21,13,14.15,25.36,10.92,505.19,3.51,0.71,79.68,43.04,0.49,4.51,5.59,6.91,242.29,227.59,14.7,3.43,0,0,0,0,166.17,0,44.99,224.13,108.14,0,24.37,41.22,83.62,257.35,"Nodo 1 - Pies inventariados",5.01,2.92
"41",41,"40_1033_14","IFN2","40_1033",NA,NA,14,NA,34.31,18.85,8.98,279.09,15.89,59.22,47.64,0.44,3.36,5.04,6.14,114.26,103.44,10.82,0,0,0,0,0,0,66.34,103.48,49.15,0,12.87,26.89,46.2,135.1,"Nodo 3 - Pies inventariados",1.15,0.98,17.7,"40_1033_23","IFN3","40_1033",23,23,14,31.83,22.44,10.92,395.59,6.71,1.26,70.51,48.64,0.48,3.97,5.69,6.99,193.33,178.22,15.12,6.15,0,0,0,0,81.65,0,50.76,178.85,84.68,0,17.43,31.5,65.48,199.09,"Nodo 1 - Pies inventariados",4.74,2.92
"42",42,"40_1033_15","IFN2","40_1033",NA,NA,15,NA,34.2,14.75,7.48,170.89,24.32,46.34,50.7,0.43,2.68,4.28,5.22,60.01,52.74,7.27,0,0,0,0,0,0,49.8,53.96,25.06,0,7.75,19.36,28.29,80.46,"Nodo 3 - Pies inventariados",1.05,0.98,13.7,"40_1033_25","IFN3","40_1033",25,25,15,31.83,15.03,6.5,177.34,21.87,0.56,47.21,43.26,0.47,2.83,3.48,4.31,53.63,47.57,6.06,1.71,0,0,0,0,0,0,39.36,47.2,22.6,0,9.25,23.71,29.35,84.91,"Nodo 1 - Pies inventariados",1.33,0
"43",43,"40_1033_16","IFN2","40_1033",NA,NA,16,NA,34.3,18.49,8.98,268.53,16.84,58.09,48.56,0.44,3.29,5.06,6.16,110.25,99.51,10.74,0,0,0,0,0,0,67,99.83,47.28,0,12.21,25.78,44.45,129.72,"Nodo 3 - Pies inventariados",1.14,0.98,17.35,"40_1033_28","IFN3","40_1033",28,28,16,31.83,22.07,12.58,382.7,7.97,1.22,69.35,57.01,0.47,3.78,6.69,8.15,217.52,198.73,18.79,6.92,0,0,0,0,139.54,0,67.85,204.61,94.42,0,14.66,25.79,63.34,198.21,"Nodo 1 - Pies inventariados",4.72,4.58
"44",44,"40_1033_17","IFN2","40_1033",NA,NA,17,NA,34.24,16.18,8.47,205.57,22.4,50.83,52.38,0.43,2.88,4.87,5.91,81.1,71.89,9.2,0,0,0,0,0,0,60.66,71.01,34.16,0,8.92,20.54,34.03,97.65,"Nodo 3 - Pies inventariados",1.08,0.970000000000001,15.1,"40_1033_29","IFN3","40_1033",29,29,17,31.83,18.16,11.25,259.02,16.3,0.82,57.05,61.95,0.45,3.14,6.17,7.46,134.97,120.26,14.71,4.3,0,0,0,0,55.72,0,87.47,123.85,57.14,0,9.49,19.1,42.87,128.61,"Nodo 1 - Pies inventariados",3.06,3.75
"45",45,"40_1033_18","IFN2","40_1033",NA,NA,18,NA,34.27,17.06,8.48,228.5,19.36,53.59,49.7,0.43,3.05,4.81,5.85,89.45,79.94,9.5,0,0,0,0,0,0,64.64,81.43,37.98,0,10.31,23.06,37.82,109.18,"Nodo 3 - Pies inventariados",1.11,0.98,15.95,"40_1033_30","IFN3","40_1033",30,30,18,31.83,19.57,10,300.95,14.39,0.96,61.5,51.09,0.46,3.48,5.37,6.56,137.06,124.2,12.86,4.36,0,0,0,0,61.49,0,67.51,124.99,59.01,0,12.96,25.81,49.81,147.59,"Nodo 1 - Pies inventariados",3.62,2.5
"46",46,"40_1033_19","IFN2","40_1033",NA,NA,19,NA,136.91,12.84,8.99,129.42,27.04,40.33,70.02,0.41,2.25,5.31,6.36,56.26,48,8.26,0,0,0,0,0,0,45.82,50.98,22.81,0,4.49,11.54,21.42,60.25,"Nodo 3 - Pies inventariados",0.99,0.99,11.85,"40_1033_31","IFN3","40_1033",31,31,19,31.83,15.47,11.75,187.93,20.69,0.6,48.6,75.96,0.44,2.63,6.6,7.93,105.04,91.13,13.91,3.34,0,0,0,0,0,0,79.02,96.19,43.3,0,5.88,12.77,31.11,93.05,"Nodo 1 - Pies inventariados",3.62,3.75
"47",47,"40_1033_2","IFN2","40_1033",NA,NA,2,NA,34.33,20.03,8.48,315.19,13.79,62.93,42.34,0.45,3.62,4.68,5.75,120.42,110.32,10.1,0,0,0,0,60.78,0,49.99,109.67,52.42,0,16.01,32.83,52.17,153.43,"Nodo 3 - Pies inventariados",1.18,0.98,18.85,"40_1033_3","IFN3","40_1033",3,3,2,14.15,23.18,10,422.18,5.52,0.6,72.84,43.13,0.49,4.18,5.13,6.35,187.32,174.23,13.09,2.65,0,0,0,0,84.04,0,47.29,170.82,82.78,0,20.62,37.44,69.88,210.72,"Nodo 1 - Pies inventariados",4.33,2.5
"48",48,"40_1033_20","IFN2","40_1033",NA,NA,20,NA,34.35,20.49,9.49,329.78,11.53,64.38,46.31,0.45,3.64,5.25,6.41,141.19,129.15,12.04,0,0,0,0,65.89,0,51.54,130.43,61.36,0,15.4,30.31,54.59,161.67,"Nodo 3 - Pies inventariados",1.19,0.99,19.3,"40_1033_32","IFN3","40_1033",32,32,20,14.15,23.34,11.83,428.03,4.91,0.61,73.34,50.69,0.48,4.07,6.15,7.56,226.2,209.02,17.18,3.2,0,0,0,0,151.16,0,51.22,211.14,99.31,0,18.06,31.31,70.85,219.53,"Nodo 1 - Pies inventariados",4.04,3.33
"49",49,"40_1033_21","IFN2","40_1033",NA,NA,21,NA,34.28,17.27,8.48,234.24,17.76,54.25,49.13,0.44,3.1,4.77,5.83,91.59,82.01,9.58,0,0,0,0,0,0,66.22,83.43,38.97,0,10.66,23.68,38.77,112.08,"Nodo 3 - Pies inventariados",1.12,0.98,16.15,"40_1033_33","IFN3","40_1033",33,33,21,31.83,20.07,11.67,316.36,11.38,1.01,63.05,58.13,0.46,3.47,6.26,7.62,168.61,152.31,16.29,5.37,0,0,0,0,67.76,0,71.47,157.28,72.37,0,12.08,22.82,52.36,159.64,"Nodo 1 - Pies inventariados",3.92,4.17
"50",50,"40_1033_22","IFN2","40_1033",NA,NA,22,NA,34.18,14.39,7.98,162.55,24.9,45.2,55.47,0.42,2.58,4.61,5.59,61.32,53.53,7.79,0,0,0,0,0,0,50.75,54.55,25.43,0,6.82,17.01,26.91,76.17,"Nodo 3 - Pies inventariados",1.04,0.98,13.35,"40_1033_37","IFN3","40_1033",37,37,22,31.83,16.17,9.92,205.45,19.41,0.65,50.81,61.31,0.45,2.86,5.46,6.61,95.52,84.08,11.44,3.04,0,0,0,0,0,0,75.16,87.37,39.95,0,7.74,17.13,34.01,98.82,"Nodo 1 - Pies inventariados",2.82,2.92
"51",51,"40_1033_23","IFN2","40_1033",NA,NA,23,NA,34.15,13.72,7.48,147.82,26.53,43.1,54.52,0.42,2.48,4.32,5.26,52.5,45.63,6.87,0,0,0,0,0,0,45.84,44.32,21.68,0,6.35,16.51,24.47,69,"Nodo 3 - Pies inventariados",1.02,0.98,12.7,"40_1033_38","IFN3","40_1033",38,38,23,31.83,15.83,9.42,196.82,20.06,0.63,49.73,59.48,0.45,2.82,5.18,6.28,86.98,76.49,10.49,2.77,0,0,0,0,0,0,62.73,77.93,36.34,0,7.64,17.34,32.58,93.9,"Nodo 1 - Pies inventariados",3.13,2.92
"52",52,"40_1033_24","IFN2","40_1033",NA,NA,24,NA,34.34,20.44,8.48,328.26,12.67,64.23,41.5,0.45,3.7,4.66,5.73,125.06,114.93,10.13,0,0,0,0,63.12,0,49.41,113.91,54.61,0,16.93,34.32,54.33,160.18,"Nodo 3 - Pies inventariados",1.19,0.98,19.25,"40_1033_39","IFN3","40_1033",39,39,24,14.15,23.12,9.58,419.67,6.11,0.59,72.62,41.46,0.49,4.2,4.92,6.09,178.19,165.97,12.21,2.52,0,0,0,0,82.46,0,46.84,164.48,78.86,0,21.25,39.07,69.46,208.64,"Nodo 1 - Pies inventariados",3.87,2.08
"54",54,"40_1033_26","IFN2","40_1033",NA,NA,26,NA,34.16,13.96,9.48,153.09,26.01,43.86,67.91,0.41,2.42,5.6,6.7,69.47,59.9,9.57,0,0,0,0,0,0,53.55,61.97,28.46,0,5.38,13.05,25.34,72.23,"Nodo 3 - Pies inventariados",1.01,0.98,12.95,"40_1033_41","IFN3","40_1033",41,40,26,31.83,15.22,11.42,181.93,21.29,0.58,47.81,75.01,0.44,2.6,6.42,7.71,98.92,85.71,13.21,3.15,0,0,0,0,0,0,75.7,90.77,40.73,0,5.77,12.74,30.11,89.35,"Nodo 1 - Pies inventariados",2.27,2.92
"55",55,"40_1033_27","IFN2","40_1033",NA,NA,27,NA,92.65,23.61,10.51,437.65,2.41,74.16,44.51,0.47,4.17,5.62,6.91,203.91,189.76,14.15,0,0,0,0,146.09,0,47.99,190.23,90.16,0,20.72,36.8,72.44,220.12,"Nodo 3 - Pies inventariados",1.26,1.01,22.35,"40_1033_42","IFN3","40_1033",42,41,27,14.15,28,12,615.59,1.11,0.87,87.95,42.86,0.49,4.9,6.13,7.56,320.99,304.85,16.14,4.54,0,0,0,0,191.93,216.27,28.7,299.64,144.84,0,29.35,45.94,101.89,322.02,"Nodo 1 - Pies inventariados",5.65,2.5
"56",56,"40_1033_28","IFN2","40_1033",NA,NA,28,NA,34.21,14.95,8.98,175.43,23.72,46.95,60.09,0.42,2.63,5.22,6.29,74.43,65.01,9.42,0,0,0,0,0,0,56.61,67.4,30.89,0,6.81,16.14,29.04,82.88,"Nodo 3 - Pies inventariados",1.05,0.98,13.9,"40_1033_43","IFN3","40_1033",43,42,28,31.83,17.47,10.92,239.64,17.93,0.76,54.88,62.5,0.45,3.03,6.02,7.27,121.73,107.96,13.77,3.87,0,0,0,0,0,0,87.72,112.61,51.3,0,8.77,18.16,39.67,117.89,"Nodo 1 - Pies inventariados",3.57,2.92
"57",57,"40_1033_3","IFN2","40_1033",NA,NA,3,NA,34.25,16.64,9.48,217.38,20.92,52.27,56.97,0.42,2.91,5.48,6.6,95.97,85.02,10.95,0,0,0,0,0,0,66.67,85.58,40.39,0,8.71,19.2,35.98,104.28,"Nodo 3 - Pies inventariados",1.09,0.98,15.55,"40_1033_4","IFN3","40_1033",4,4,3,31.83,20.04,11.42,315.5,12.39,1,62.97,56.96,0.46,3.48,6.15,7.48,164.42,148.64,15.78,5.23,0,0,0,0,66.97,0,70.7,150.87,70.63,0,12.28,23.33,52.22,158.45,"Nodo 1 - Pies inventariados",4.49,2.92
"58",58,"40_1033_4","IFN2","40_1033",NA,NA,4,NA,34.25,16.48,9.98,213.22,21.67,51.76,60.54,0.42,2.85,5.81,6.97,99.47,87.78,11.69,0,0,0,0,0,0,77.36,91.36,41.71,0,8.1,17.72,35.29,102.82,"Nodo 3 - Pies inventariados",1.08,0.98,15.4,"40_1033_7","IFN3","40_1033",7,7,4,31.83,20.12,12.33,317.8,10.37,1.01,63.2,61.31,0.46,3.44,6.62,8.05,179.44,161.75,17.69,5.71,0,0,0,0,69.11,0,72.82,167.25,76.85,0,11.57,21.51,52.6,162.54,"Nodo 1 - Pies inventariados",4.72,3.33
"59",59,"40_1033_5","IFN2","40_1033",NA,NA,5,NA,34.36,20.97,7.49,345.4,10.35,65.88,35.72,0.47,3.89,4.01,5,115.07,106.77,8.31,0,0,0,0,63.25,0,44.74,103.6,50.73,0,20.3,41.9,57.17,170.1,"Nodo 3 - Pies inventariados",1.22,0.99,19.75,"40_1033_8","IFN3","40_1033",8,8,5,14.15,24.85,11.08,485.02,4.23,0.69,78.07,44.6,0.48,4.4,5.71,7.04,237.07,221.84,15.23,3.35,0,0,0,0,162.77,0,46.6,219.59,105.41,0,22.73,38.74,80.28,247.16,"Nodo 1 - Pies inventariados",5.1,4.58
"60",60,"40_1033_6","IFN2","40_1033",NA,NA,6,NA,34.18,14.33,8.48,161.24,25.46,45.01,59.18,0.42,2.54,4.94,5.96,64.85,56.42,8.43,0,0,0,0,0,0,52.57,56.38,26.81,0,6.39,15.72,26.69,75.6,"Nodo 3 - Pies inventariados",1.03,0.98,13.3,"40_1033_9","IFN3","40_1033",9,9,6,31.83,17.94,11.25,252.64,17.13,0.8,56.35,62.73,0.45,3.1,6.19,7.48,131.89,117.29,14.6,4.2,0,0,0,0,0,0,88.53,121.03,55.73,0,9.17,18.59,41.82,125.31,"Nodo 1 - Pies inventariados",4.64,3.75
"61",61,"40_1033_7","IFN2","40_1033",NA,NA,7,NA,34.21,15.16,8.48,180.41,23.1,47.61,55.95,0.42,2.7,4.89,5.92,71.94,63.14,8.8,0,0,0,0,0,0,55.93,62.55,30,0,7.45,17.78,29.86,85.1,"Nodo 3 - Pies inventariados",1.06,0.98,14.1,"40_1033_10","IFN3","40_1033",10,10,7,31.83,16.89,11.25,224.13,18.7,0.71,53.07,66.6,0.45,2.91,6.24,7.52,118.09,104.05,14.04,3.76,0,0,0,0,0,0,85.97,108.37,49.44,0,7.78,16.29,37.1,110.62,"Nodo 1 - Pies inventariados",2.79,3.75
"62",62,"40_1033_8","IFN2","40_1033",NA,NA,8,NA,41.2,27.31,9.99,585.87,0,85.8,36.59,0.47,4.89,5.25,6.5,253.31,241.64,11.67,0,0,0,0,173.97,0,28.05,232.96,114.81,0,32.32,53.72,96.97,297.83,"Nodo 3 - Pies inventariados",1.31,0.99,26,"40_1033_11","IFN3","40_1033",11,11,8,14.15,31.65,12.33,786.91,0,1.11,99.44,38.96,0.49,5.52,6.28,7.75,414.33,400.51,13.81,5.86,0,0,0,159.57,290.18,257.41,26.54,391.84,190.3,0,40.09,58.3,130.25,418.94,"Nodo 1 - Pies inventariados",5.65,3.33
"63",63,"40_1033_9","IFN2","40_1033",NA,NA,9,NA,34.28,17.11,8.48,230.02,18.57,53.76,49.56,0.44,3.07,4.79,5.84,90.04,80.51,9.53,0,0,0,0,0,0,65.09,82,38.26,0,10.4,23.22,38.07,109.94,"Nodo 3 - Pies inventariados",1.11,0.98,16,"40_1033_12","IFN3","40_1033",12,12,9,31.83,19.56,10.42,300.47,15.35,0.96,61.45,53.26,0.46,3.44,5.65,6.86,142.82,129.17,13.66,4.55,0,0,0,0,62.21,0,69.22,129.06,61.37,0,12.47,24.58,49.73,148.15,"Nodo 1 - Pies inventariados",3.56,2.92
"64",64,"40_1062_1","IFN2","40_1062",NA,NA,1,NA,134.48,10.97,5.78,94.46,16.24,34.45,52.67,0.5,2.14,2.89,3.66,26.51,22.52,3.99,0,0,0,0,0,0,21.3,22.35,10.7,0,4.34,13.59,15.64,44.26,"Nodo 3 - Pies inventariados",0.970000000000001,0.78,10,"40_1062_1","IFN3","40_1062",1,1,1,31.83,13.34,8.33,139.82,15,0.45,41.92,62.46,0.49,2.48,4.22,5.25,55.83,48.09,7.75,1.78,0,0,0,0,0,0,47.02,49.09,22.85,0,5.34,13.71,23.14,65.04,"Nodo 1 - Pies inventariados",3.34,3.33
"65",65,"40_1062_10","IFN2","40_1062",NA,NA,10,NA,134.57,11.28,5.28,100.02,14.89,35.45,46.76,0.51,2.23,2.59,3.32,25.42,21.78,3.64,0,0,0,0,0,0,13.81,19.31,10.35,0,5.09,16.06,16.55,48.05,"Nodo 3 - Pies inventariados",0.979999999999999,0.78,10.3,"40_1062_13","IFN3","40_1062",13,13,10,31.83,13.87,7.83,151.14,14.52,0.48,43.58,56.47,0.5,2.61,3.93,4.92,56.24,48.86,7.38,1.79,0,0,0,0,0,0,48.34,50.14,23.21,0,6.28,16.04,25.02,70.55,"Nodo 1 - Pies inventariados",3.57,3.33
"66",66,"40_1062_11","IFN2","40_1062",NA,NA,11,NA,36.82,16.45,7.77,212.61,4.69,51.69,47.25,0.52,3.13,3.76,4.75,76.44,68.2,8.23,0,0,0,0,0,0,58.45,68.28,32.41,0,10.09,23.55,35.19,101.24,"Nodo 3 - Pies inventariados",1.1,0.77,15.35,"40_1062_16","IFN3","40_1062",16,16,11,31.83,19.88,9.5,310.38,3.35,0.99,62.45,47.79,0.52,3.69,4.56,5.75,133.66,121.68,11.97,4.25,0,0,0,0,62.38,0,64.39,123.58,57.82,0,14.16,28.32,51.37,151.67,"Nodo 1 - Pies inventariados",4.53,2.5
"67",67,"40_1062_12","IFN2","40_1062",NA,NA,12,NA,36.79,15.74,6.76,194.46,8.5,49.43,42.99,0.51,3.04,3.29,4.18,60.88,54.29,6.59,0,0,0,0,0,0,41.89,53.07,25.79,0,10.12,25.06,32.19,93.16,"Nodo 3 - Pies inventariados",1.09,0.76,14.65,"40_1062_17","IFN3","40_1062",17,17,12,31.83,19.03,8.5,284.53,7.14,0.91,59.8,44.66,0.51,3.58,4.13,5.2,109.81,99.81,10.01,3.5,0,0,0,0,0,0,62.43,100.17,47.42,0,13.89,29.26,47.1,137.67,"Nodo 1 - Pies inventariados",4.38,2.5
"68",68,"40_1062_13","IFN2","40_1062",NA,NA,13,NA,36.86,20.78,8.76,339.01,1.32,65.27,42.18,0.52,3.9,4.2,5.31,133.26,122.59,10.66,0,0,0,0,65.82,0,48.94,121.47,58.25,0,17.18,34.26,56.11,165.8,"Nodo 3 - Pies inventariados",1.18,0.76,19.6,"40_1062_18","IFN3","40_1062",18,18,13,14.15,25.85,10.08,524.75,0,0.74,81.2,39.01,0.53,4.78,4.77,6.04,230.95,218.36,12.59,3.27,0,0,0,0,163.09,0,28.59,211.82,103.75,0,27.57,47.1,86.86,265.28,"Nodo 1 - Pies inventariados",6.25,2.08
"69",69,"40_1062_14","IFN2","40_1062",NA,NA,14,NA,36.78,15.29,4.76,183.69,9.89,48.04,31.13,0.53,3.07,2.24,2.93,40.01,36.09,3.92,0,0,0,0,0,0,22.64,31.79,17.15,0,12.84,35.28,30.4,95.67,"Nodo 3 - Pies inventariados",1.09,0.76,14.2,"40_1062_19","IFN3","40_1062",19,19,14,31.83,19.37,6.92,294.61,4.34,0.94,60.85,35.71,0.53,3.77,3.24,4.15,91.42,84.09,7.33,2.91,0,0,0,0,0,0,46.5,79.31,39.96,0,17.54,38.56,48.76,144.82,"Nodo 1 - Pies inventariados",5.17,2.92
"70",70,"40_1062_15","IFN2","40_1062",NA,NA,15,NA,36.8,16.1,6.27,203.6,7.02,50.58,38.92,0.52,3.15,3,3.84,58.64,52.65,5.98,0,0,0,0,0,0,41.64,52.01,25.02,0,11.55,28.78,33.7,99.05,"Nodo 3 - Pies inventariados",1.1,0.77,15,"40_1062_20","IFN3","40_1062",20,20,15,31.83,19.28,8,292.06,5.28,0.93,60.58,41.49,0.52,3.67,3.82,4.85,105.59,96.42,9.17,3.36,0,0,0,0,0,0,50.15,93.43,45.81,0,15.2,32.3,48.34,141.66,"Nodo 1 - Pies inventariados",4.28,2.5
"71",71,"40_1062_16","IFN2","40_1062",NA,NA,16,NA,36.78,15.33,5.76,184.67,9.21,48.17,37.59,0.52,3.02,2.77,3.55,49.1,43.93,5.18,0,0,0,0,0,0,37.93,41.35,20.87,0,10.89,28.47,30.57,90.8,"Nodo 3 - Pies inventariados",1.08,0.76,14.25,"40_1062_23","IFN3","40_1062",23,23,16,31.83,18.6,7.92,271.84,10.7,0.87,58.45,42.55,0.51,3.52,3.9,4.9,97.75,88.81,8.94,3.11,0,0,0,0,0,0,51.15,87.13,42.2,0,13.91,30.21,44.99,131.31,"Nodo 1 - Pies inventariados",4.35,2.92
"72",72,"40_1062_17","IFN2","40_1062",NA,NA,17,NA,36.76,14.76,6.26,171.15,11.21,46.38,42.42,0.51,2.87,3.07,3.9,49.91,44.23,5.69,0,0,0,0,0,0,37.29,44.25,21.01,0,9.11,23.8,28.33,82.25,"Nodo 3 - Pies inventariados",1.06,0.76,13.7,"40_1062_24","IFN3","40_1062",24,24,17,31.83,18.98,8.42,282.91,8.04,0.9,59.62,44.35,0.51,3.57,4.1,5.17,108.12,98.26,9.85,3.44,0,0,0,0,0,0,51.42,98.62,46.69,0,13.9,29.41,46.83,136.83,"Nodo 1 - Pies inventariados",5.28,2.92
"73",73,"40_1062_18","IFN2","40_1062",NA,NA,18,NA,36.75,14.35,6.26,161.72,12.47,45.08,43.63,0.51,2.78,3.09,3.92,47.36,41.78,5.58,0,0,0,0,0,0,36.05,38.67,19.85,0,8.43,22.37,26.77,77.42,"Nodo 3 - Pies inventariados",1.05,0.76,13.3,"40_1062_25","IFN3","40_1062",25,25,18,31.83,18.18,8.83,259.48,12.4,0.83,57.1,48.6,0.5,3.37,4.43,5.52,105,94.59,10.41,3.34,0,0,0,0,0,0,68.18,95.51,44.94,0,11.83,25.3,42.95,125.02,"Nodo 1 - Pies inventariados",4.88,3.33
"74",74,"40_1062_19","IFN2","40_1062",NA,NA,19,NA,36.85,20.23,6.76,321.36,2.57,63.55,33.42,0.53,3.94,3.18,4.08,96.71,89.65,7.06,0,0,0,0,0,0,44.53,84.27,42.59,0,20.17,43.57,53.19,159.52,"Nodo 3 - Pies inventariados",1.18,0.76,19.05,"40_1062_26","IFN3","40_1062",26,26,19,14.15,25.15,9.33,496.78,1.45,0.7,79.01,37.11,0.53,4.7,4.42,5.6,202.53,191.34,11.18,2.87,0,0,0,0,152.88,0,28.55,187.73,90.91,0,27.42,48.48,82.23,249.04,"Nodo 1 - Pies inventariados",6.1,3.33
"75",75,"40_1062_2","IFN2","40_1062",NA,NA,2,NA,36.76,14.71,6.26,169.92,11.84,46.21,42.56,0.51,2.85,3.08,3.91,49.57,43.9,5.67,0,0,0,0,0,0,37.73,40.48,20.86,0,9.02,23.62,28.12,81.62,"Nodo 3 - Pies inventariados",1.06,0.76,13.65,"40_1062_3","IFN3","40_1062",3,3,2,31.83,16.62,8.42,217.03,13.22,0.69,52.22,50.63,0.5,3.1,4.22,5.27,84.65,75.38,9.27,2.69,0,0,0,0,0,0,62.59,73.85,35.82,0,9.67,21.98,35.92,103.38,"Nodo 1 - Pies inventariados",2.97,2.92
"76",76,"40_1062_20","IFN2","40_1062",NA,NA,20,NA,36.77,14.97,6.26,175.96,10.57,47.02,41.84,0.51,2.91,3.06,3.89,51.21,45.48,5.74,0,0,0,0,0,0,38.26,45.4,21.61,0,9.46,24.54,29.13,84.73,"Nodo 3 - Pies inventariados",1.07,0.76,13.9,"40_1062_29","IFN3","40_1062",29,29,20,31.83,18.23,8.42,261.02,11.56,0.83,57.27,46.17,0.5,3.41,4.19,5.24,100.37,90.66,9.71,3.19,0,0,0,0,0,0,65.57,91.55,43.08,0,12.45,26.92,43.2,125.65,"Nodo 1 - Pies inventariados",4.33,2.92
"77",77,"40_1062_3","IFN2","40_1062",NA,NA,3,NA,36.81,16.31,6.27,208.84,6.25,51.23,38.44,0.52,3.19,2.99,3.83,60.04,54.02,6.02,0,0,0,0,0,0,42.64,53.26,25.67,0,11.95,29.59,34.57,101.78,"Nodo 3 - Pies inventariados",1.11,0.77,15.2,"40_1062_4","IFN3","40_1062",4,4,3,31.83,18.75,9.25,276.09,8.95,0.88,58.9,49.34,0.51,3.46,4.57,5.72,116.67,105.39,11.28,3.71,0,0,0,0,0,0,67.68,105.12,50.08,0,12.35,25.68,45.7,133.81,"Nodo 1 - Pies inventariados",3.55,3.75
"78",78,"40_1062_4","IFN2","40_1062",NA,NA,4,NA,36.83,18.04,7.27,255.49,3.75,56.66,40.29,0.52,3.47,3.47,4.42,84.41,76.62,7.79,0,0,0,0,0,0,50.91,76.25,36.41,0,13.8,31.14,42.29,123.63,"Nodo 3 - Pies inventariados",1.14,0.77,16.9,"40_1062_7","IFN3","40_1062",7,7,4,31.83,21.96,10.25,378.77,2.15,1.21,68.99,46.67,0.52,4.03,4.92,6.2,173.9,160.22,13.68,5.54,0,0,0,0,76.66,0,50.11,158.39,76.13,0,17.38,32.3,62.69,188.5,"Nodo 1 - Pies inventariados",5.06,3.75
"79",79,"40_1062_5","IFN2","40_1062",NA,NA,5,NA,134.27,9.88,6.28,76.68,17.51,31.04,63.59,0.49,1.9,3.19,4.01,23.88,19.88,3.99,0,0,0,0,0,0,11.52,19.53,9.45,0,3.02,9.81,12.69,34.97,"Nodo 3 - Pies inventariados",0.930000000000001,0.78,8.95,"40_1062_8","IFN3","40_1062",8,8,5,127.32,11.06,8.42,96.03,15.45,1.22,34.74,76.12,0.49,2.05,4.27,5.31,39.89,33.35,6.53,5.08,0,0,0,0,0,0,33.35,34.8,15.85,0,3.16,8.97,15.89,43.87,"Nodo 1 - Pies inventariados",2.11,2.92
"80",80,"40_1062_6","IFN2","40_1062",NA,NA,6,NA,138.56,12.97,6.27,132.11,13.06,40.74,48.34,0.5,2.51,3.11,3.93,39.35,34.18,5.17,0,0,0,0,0,0,30.55,32.15,16.24,0,6.38,17.88,21.87,62.37,"Nodo 3 - Pies inventariados",1.02,0.77,11.95,"40_1062_9","IFN3","40_1062",9,9,6,31.83,15.58,8.83,190.67,13.91,0.61,48.95,56.69,0.49,2.88,4.47,5.56,79.01,69.51,9.5,2.51,0,0,0,0,0,0,58.91,71.87,33.02,0,7.75,18.03,31.56,90.36,"Nodo 1 - Pies inventariados",3.63,3.33
