"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"1673","9_1343_41","IFN2","9_1343",NA,NA,41,NA,14.15,27.4,15.29,589.48,1.76,86.07,55.81,0.33,4.11,10.18,12.39,397.27,371.95,25.32,0,0,0,0,267.57,230.85,49.92,375.29,176.73,0,22.24,33.12,97.57,329.67,"Nodo 3 - Pies inventariados",4.35,3.79,23.05,"9_1343_50","IFN3","9_1343",50,30,41,14.15,28.6,18.23,642.47,0.98,0.91,89.85,63.73,0.45,4.39,10.09,12.14,516.82,483.27,33.55,7.31,0,0,0,0,362.11,256.39,51.26,489.02,229.62,0,21.37,29.73,106.34,387.06,"Nodo 1 - Pies inventariados",5.55,6.73
"1674","9_1343_42","IFN2","9_1343",NA,NA,42,NA,130.99,14.12,10.66,156.65,68.71,44.37,75.5,0.24,2.13,8.15,9.48,80.22,68.93,11.29,0,0,0,0,0,0,66.99,72.16,32.75,0,5,11.69,25.93,75.37,"Nodo 3 - Pies inventariados",3.97,3.66,10.15,"9_1343_52","IFN3","9_1343",52,0,42,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1675","9_1343_43","IFN2","9_1343",NA,NA,43,NA,14.15,28.26,15.3,627.18,0,88.78,54.13,0.34,4.25,10.12,12.35,420.82,395.88,24.94,0,0,0,0,277.62,239.51,48.08,397.64,188.1,0,24.21,35.44,103.81,351.56,"Nodo 3 - Pies inventariados",4.36,3.8,23.9,"9_1343_53","IFN3","9_1343",53,0,43,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1676","9_1343_44","IFN2","9_1343",NA,NA,44,NA,31.83,23.29,14.69,425.92,25.04,73.16,63.09,0.29,3.42,10.46,12.38,282.28,258.22,24.06,0,0,0,0,163.62,186.12,70,268.86,122.69,0,14.77,24.26,70.5,232.22,"Nodo 3 - Pies inventariados",4.24,3.69,19.05,"9_1343_54","IFN3","9_1343",54,32,44,14.15,25.05,16.45,492.87,7.45,0.7,78.7,65.68,0.44,3.93,9.29,11.13,363.62,334.68,28.94,5.14,0,0,0,0,247.39,212.97,68.09,342.39,159.02,0,16.29,25,81.58,281.89,"Nodo 1 - Pies inventariados",6,5.45
"1677","9_1343_45","IFN2","9_1343",NA,NA,45,NA,31.83,24.54,14.23,472.94,14.87,77.09,58,0.31,3.69,9.79,11.78,300.77,277.76,23.01,0,0,0,0,228.08,198.41,63.68,283.55,131.98,0,17.54,28.24,78.28,256.04,"Nodo 3 - Pies inventariados",4.29,3.73,20.25,"9_1343_55","IFN3","9_1343",55,0,45,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1678","9_1343_46","IFN2","9_1343",NA,NA,46,NA,31.83,18.64,14.12,272.98,60.09,58.57,75.72,0.23,2.65,10.93,12.48,179.58,159.03,20.56,0,0,0,0,62.74,0,105.57,168.23,75.56,0,8.32,15.58,45.18,144.64,"Nodo 3 - Pies inventariados",4.04,3.62,14.6,"9_1343_56","IFN3","9_1343",56,0,46,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1679","9_1343_47","IFN2","9_1343",NA,NA,47,NA,31.83,19.22,14.63,290.28,53.8,60.4,76.08,0.23,2.72,11.21,12.84,197.23,175.2,22.03,0,0,0,0,66.85,0,95.99,184.91,83.25,0,8.76,16,48.05,156.06,"Nodo 3 - Pies inventariados",4.07,3.63,15.15,"9_1343_58","IFN3","9_1343",58,0,47,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1680","9_1343_48","IFN2","9_1343",NA,NA,48,NA,31.83,22.57,14.18,400.03,29.03,70.9,62.83,0.28,3.33,10.17,12.02,256.71,234.07,22.64,0,0,0,0,152.34,173.2,70.36,241.31,111.21,0,13.99,23.59,66.21,215.01,"Nodo 3 - Pies inventariados",4.22,3.68,18.35,"9_1343_61","IFN3","9_1343",61,36,48,14.15,22.78,14.5,407.44,10.74,0.58,71.55,63.66,0.43,3.69,8.21,9.84,267.28,243.81,23.47,3.78,0,0,0,0,156.14,177.6,71.27,248.98,115.84,0,14.06,23.46,67.44,220.8,"Nodo 1 - Pies inventariados",4.43,4
"1681","9_1343_49","IFN2","9_1343",NA,NA,49,NA,31.83,23.6,14.2,437.6,22.27,74.16,60.16,0.3,3.51,9.99,11.91,279.34,256.45,22.89,0,0,0,0,165.81,188.18,67.46,262.9,121.85,0,15.8,25.99,72.43,236.08,"Nodo 3 - Pies inventariados",4.25,3.7,19.35,"9_1343_62","IFN3","9_1343",62,0,49,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1682","9_1343_5","IFN2","9_1343",NA,NA,5,NA,31.83,18.8,14.12,277.68,58.33,59.07,75.09,0.23,2.67,10.89,12.46,182.47,161.79,20.68,0,0,0,0,63.74,0,104.72,170.95,76.87,0,8.51,15.87,45.96,147.22,"Nodo 3 - Pies inventariados",4.05,3.62,14.75,"9_1343_8","IFN3","9_1343",8,0,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1683","9_1343_50","IFN2","9_1343",NA,NA,50,NA,31.83,25.1,15.25,494.68,11.76,78.84,60.75,0.31,3.71,10.48,12.58,336.89,311.23,25.66,0,0,0,0,241.33,209.01,65.18,317.52,147.88,0,17.54,27.41,81.88,274.7,"Nodo 3 - Pies inventariados",4.3,3.75,20.8,"9_1343_65","IFN3","9_1343",65,39,50,14.15,25.2,17.5,498.58,6.75,0.71,79.15,69.46,0.43,3.88,9.91,11.85,391.95,360.07,31.88,5.54,0,0,0,0,255.19,218.6,70.53,373.78,171.08,0,15.66,23.58,82.53,292.85,"Nodo 1 - Pies inventariados",4.4,6
"1684","9_1343_51","IFN2","9_1343",NA,NA,51,NA,31.83,18.49,13.62,268.53,60.96,58.09,73.64,0.23,2.65,10.53,12.04,170.33,150.89,19.45,0,0,0,0,60.98,0,104.76,158.6,71.69,0,8.4,15.95,44.45,140.49,"Nodo 3 - Pies inventariados",4.04,3.62,14.45,"9_1343_66","IFN3","9_1343",66,40,51,31.83,19.23,15.73,290.43,21.75,0.92,60.41,81.79,0.4,2.99,9.42,11.09,212.88,188.5,24.39,6.78,0,0,0,0,68.34,0,109.61,199.75,89.56,0,8.22,14.72,48.07,160.57,"Nodo 1 - Pies inventariados",4.78,5.73
"1685","9_1343_52","IFN2","9_1343",NA,NA,52,NA,31.83,20.7,13.65,336.57,41.61,65.03,65.92,0.26,3.04,10.08,11.77,210.31,189.55,20.76,0,0,0,0,128.14,0,84.88,196.14,90.06,0,11.43,20.39,55.71,177.59,"Nodo 3 - Pies inventariados",4.15,3.65,16.55,"9_1343_67","IFN3","9_1343",67,0,52,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1686","9_1343_53","IFN2","9_1343",NA,NA,53,NA,31.83,24.37,14.71,466.49,19.36,76.56,60.37,0.3,3.6,10.31,12.29,307.49,283.24,24.25,0,0,0,0,230.8,200.47,66.01,289.34,134.58,0,16.71,26.77,77.21,255.27,"Nodo 3 - Pies inventariados",4.27,3.71,20.1,"9_1343_68","IFN3","9_1343",68,41,53,14.15,24.48,16.91,470.67,8.84,0.67,76.91,69.07,0.43,3.8,9.64,11.51,358.55,328.43,30.11,5.07,0,0,0,0,243.95,209.63,71.19,343.01,156.05,0,14.92,23.03,77.91,271.91,"Nodo 1 - Pies inventariados",4.38,5.91
"1687","9_1343_54","IFN2","9_1343",NA,NA,54,NA,31.83,17.16,13.12,231.17,65.86,53.9,76.49,0.22,2.46,10.21,11.66,142.72,125.18,17.54,0,0,0,0,0,0,105.68,134.08,59.48,0,7.07,14.12,38.26,118.93,"Nodo 3 - Pies inventariados",4.01,3.62,13.15,"9_1343_70","IFN3","9_1343",70,0,54,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1688","9_1343_55","IFN2","9_1343",NA,NA,55,NA,31.83,26.55,13.78,553.47,3.39,83.4,51.92,0.34,4.1,9.08,11.16,336.32,314.83,21.49,0,0,0,0,246.07,214.31,48.71,317.02,149.59,0,22.39,34.83,91.61,298.42,"Nodo 3 - Pies inventariados",4.35,3.78,22.2,"9_1343_71","IFN3","9_1343",71,43,55,14.15,27.68,16.64,601.94,2.76,0.85,86.97,60.09,0.45,4.37,9.2,11.08,442.36,413.26,29.09,6.26,0,0,0,0,281.44,240.7,51.32,423.76,196.36,0,21.22,30.75,99.63,347.96,"Nodo 1 - Pies inventariados",5.48,6.64
"1689","9_1343_56","IFN2","9_1343",NA,NA,56,NA,31.83,21.34,13.67,357.52,34.96,67.03,64.05,0.27,3.16,9.91,11.68,222.67,201.62,21.05,0,0,0,0,135.09,0,72.94,207.87,95.8,0,12.4,21.76,59.18,189.13,"Nodo 3 - Pies inventariados",4.19,3.67,17.15,"9_1343_72","IFN3","9_1343",72,0,56,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1690","9_1343_57","IFN2","9_1343",NA,NA,57,NA,31.83,23.08,14.19,418.51,26.4,72.52,61.45,0.29,3.42,10.1,11.97,267.78,245.01,22.77,0,0,0,0,158.93,180.39,69.02,251.81,116.41,0,14.88,24.78,69.27,225.34,"Nodo 3 - Pies inventariados",4.23,3.69,18.85,"9_1343_73","IFN3","9_1343",73,44,57,14.15,23.55,17.59,435.4,10.13,0.62,73.97,74.71,0.42,3.6,10.12,12.05,347.75,316.08,31.68,4.92,0,0,0,0,237.55,203.4,84.61,327.63,150.18,0,12.94,20.2,72.07,255.39,"Nodo 1 - Pies inventariados",4.7,7.09
"1691","9_1343_58","IFN2","9_1343",NA,NA,58,NA,31.83,24.38,13.71,466.81,17.87,76.59,56.25,0.31,3.69,9.47,11.4,285.86,264.17,21.69,0,0,0,0,171.7,194.85,52.3,268.31,125.52,0,17.81,29.06,77.27,249.65,"Nodo 3 - Pies inventariados",4.28,3.71,20.1,"9_1343_74","IFN3","9_1343",74,45,58,14.15,26.57,15.91,554.43,5.25,0.78,83.47,59.88,0.44,4.23,8.86,10.66,391.32,364,27.31,5.54,0,0,0,0,262.39,225.37,51.97,369.36,172.95,0,19.73,29.58,91.77,314.03,"Nodo 1 - Pies inventariados",6.47,5.91
"1692","9_1343_59","IFN2","9_1343",NA,NA,59,NA,31.83,19.55,13.63,300.1,50.96,61.41,69.72,0.24,2.83,10.3,11.91,188.93,168.79,20.14,0,0,0,0,67.64,0,90.95,176.04,80.2,0,9.77,18,49.67,157.65,"Nodo 3 - Pies inventariados",4.1,3.63,15.45,"9_1343_75","IFN3","9_1343",75,0,59,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1693","9_1343_6","IFN2","9_1343",NA,NA,6,NA,31.83,20.49,14.14,329.61,43.74,64.36,69.03,0.25,2.97,10.54,12.25,214.12,192.37,21.75,0,0,0,0,127.02,0,88.41,200.87,91.4,0,10.75,19.13,54.56,175.84,"Nodo 3 - Pies inventariados",4.14,3.64,16.35,"9_1343_9","IFN3","9_1343",9,0,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1694","9_1343_60","IFN2","9_1343",NA,NA,60,NA,31.83,18.86,14.12,279.29,57.44,59.24,74.88,0.23,2.68,10.87,12.44,183.47,162.75,20.72,0,0,0,0,64.09,0,104.45,171.9,77.33,0,8.58,15.97,46.23,148.11,"Nodo 3 - Pies inventariados",4.06,3.62,14.8,"9_1343_76","IFN3","9_1343",76,0,60,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1695","9_1343_61","IFN2","9_1343",NA,NA,61,NA,31.83,21.7,14.18,369.81,31.49,68.17,65.33,0.28,3.19,10.23,12.06,238.72,216.35,22.36,0,0,0,0,141.66,161.06,73.12,224.37,102.8,0,12.56,21.65,61.21,198.22,"Nodo 3 - Pies inventariados",4.2,3.68,17.5,"9_1343_77","IFN3","9_1343",77,46,61,31.83,22.36,15.86,392.8,11.9,1.25,70.26,70.94,0.43,3.52,9.11,10.86,283.85,257.15,26.7,9.04,0,0,0,0,155.63,178.04,84.67,271.2,122.18,0,12.33,20.32,65.02,219.85,"Nodo 1 - Pies inventariados",4.86,5.36
"1696","9_1343_62","IFN2","9_1343",NA,NA,62,NA,14.15,28.01,14.79,616.11,0.89,87.99,52.81,0.34,4.25,9.77,11.95,399.69,376.06,23.63,0,0,0,0,272.4,235.05,47.66,377.76,178.68,0,24.35,36.13,101.98,341.13,"Nodo 3 - Pies inventariados",4.36,3.79,23.65,"9_1343_79","IFN3","9_1343",79,48,62,14.15,29.65,19.18,690.28,0,0.98,93.14,64.7,0.45,4.48,10.62,12.79,582.47,546.42,36.05,8.24,0,0,0,161.92,388.36,272.27,51.06,559.45,259.62,0,22.52,30.34,114.26,426.74,"Nodo 1 - Pies inventariados",6,8.18
"1697","9_1343_63","IFN2","9_1343",NA,NA,63,NA,31.83,21.81,14.18,373.43,30.3,68.5,65.03,0.28,3.21,10.2,12.04,240.94,218.53,22.41,0,0,0,0,142.99,162.56,72.55,226.51,103.83,0,12.73,21.87,61.81,200.24,"Nodo 3 - Pies inventariados",4.21,3.68,17.6,"9_1343_81","IFN3","9_1343",81,50,63,14.15,22.76,15.86,406.87,11.32,0.58,71.5,69.7,0.43,3.59,9.09,10.84,293.22,266.36,26.86,4.15,0,0,0,0,212.94,183.91,74.34,280.16,126.56,0,12.94,21.12,67.35,227.96,"Nodo 1 - Pies inventariados",5.16,5.36
"1698","9_1343_64","IFN2","9_1343",NA,NA,64,NA,31.83,25.36,14.76,505.2,8.57,79.68,58.2,0.32,3.8,10,12.1,332.12,307.76,24.35,0,0,0,0,240.85,208.44,52.45,313.38,146.23,0,18.58,29.11,83.62,277.54,"Nodo 3 - Pies inventariados",4.31,3.76,21.05,"9_1343_83","IFN3","9_1343",83,0,64,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1699","9_1343_65","IFN2","9_1343",NA,NA,65,NA,31.83,23.49,15.2,433.4,23.66,73.8,64.69,0.29,3.42,10.82,12.79,297.17,271.79,25.38,0,0,0,0,221.45,191.55,70.16,279.36,129.14,0,14.67,23.79,71.74,239.33,"Nodo 3 - Pies inventariados",4.24,3.7,19.25,"9_1343_85","IFN3","9_1343",85,0,65,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1700","9_1343_7","IFN2","9_1343",NA,NA,7,NA,31.83,16.69,13.13,218.88,67.32,52.45,78.63,0.22,2.39,10.25,11.69,135.74,118.56,17.18,0,0,0,0,0,0,102.04,127.55,56.33,0,6.56,13.29,36.23,112.41,"Nodo 3 - Pies inventariados",3.99,3.63,12.7,"9_1343_10","IFN3","9_1343",10,4,7,31.83,16.94,15.86,225.4,26.12,0.72,53.22,93.64,0.39,2.61,9.69,11.34,170,147.56,22.44,5.41,0,0,0,0,0,0,125.99,160.55,70.11,0,5.76,11.03,37.31,124.21,"Nodo 1 - Pies inventariados",4.24,6.36
"1701","9_1343_8","IFN2","9_1343",NA,NA,8,NA,31.83,22.82,14.68,409.08,27.73,71.7,64.33,0.28,3.34,10.54,12.43,271.81,247.87,23.93,0,0,0,0,157.54,179.21,70.84,258.76,117.77,0,13.98,23.23,67.71,222.69,"Nodo 3 - Pies inventariados",4.22,3.68,18.6,"9_1343_11","IFN3","9_1343",11,5,8,14.15,23.68,16.64,440.47,9.51,0.62,74.4,70.25,0.43,3.69,9.49,11.33,331.58,302.4,29.17,4.69,0,0,0,0,234.34,201.26,73.32,314.92,143.68,0,13.83,21.81,72.91,252.23,"Nodo 1 - Pies inventariados",5.08,5.64
"1702","9_1343_9","IFN2","9_1343",NA,NA,9,NA,31.83,20.27,13.13,322.79,47.92,63.69,64.77,0.25,2.98,9.81,11.41,194.35,174.91,19.44,0,0,0,0,71.55,0,85.21,182.66,83.1,0,11.17,20.36,53.43,168.06,"Nodo 3 - Pies inventariados",4.12,3.63,16.15,"9_1343_12","IFN3","9_1343",12,6,9,31.83,21.28,15.59,355.54,14.34,1.13,66.84,73.28,0.42,3.35,9.04,10.74,254.26,228.76,25.5,8.09,0,0,0,0,141.29,161.14,89.31,240.43,108.69,0,10.93,18.58,58.85,197.04,"Nodo 1 - Pies inventariados",5.13,6.09
"1703","9_1351_1","IFN2","9_1351",NA,NA,1,NA,31.83,22.08,13.51,383.05,20.39,69.38,61.16,0.32,3.38,9.19,10.95,234.42,213.5,20.92,0,0,0,0,143.89,163.01,70.41,219.69,101.44,0,13.77,23.79,63.4,202.41,"Nodo 3 - Pies inventariados",4.23,3.51,17.85,"9_1351_2","IFN3","9_1351",2,2,1,14.15,22.66,13.91,403.45,5.06,0.57,71.2,61.37,0.46,3.77,7.5,9.1,253.59,231.58,22.01,3.59,0,0,0,0,152.17,173.12,69.41,237.79,110.03,0,14.4,24.35,66.78,215.56,"Nodo 1 - Pies inventariados",4.81,3.91
"1704","9_1351_10","IFN2","9_1351",NA,NA,10,NA,31.83,20.45,12.45,328.42,40.55,64.24,60.87,0.28,3.11,8.92,10.43,186.74,168.69,18.05,0,0,0,0,71.39,0,72.73,173.25,80.15,0,12,22.07,54.36,168.58,"Nodo 3 - Pies inventariados",4.15,3.45,16.3,"9_1351_16","IFN3","9_1351",16,13,10,31.83,20.48,14.91,329.45,15.77,1.05,64.34,72.8,0.43,3.28,8.52,10.16,226.16,202.7,23.47,7.2,0,0,0,0,129.44,0,90.36,215.17,96.31,0,10.25,17.99,54.53,179.07,"Nodo 1 - Pies inventariados",4.18,5.91
"1705","9_1351_11","IFN2","9_1351",NA,NA,11,NA,31.83,19.39,12.93,295.41,50.38,60.93,66.67,0.26,2.88,9.55,11.02,176.24,157.64,18.6,0,0,0,0,65.64,0,89.17,165.62,74.9,0,10.03,18.8,48.9,152.63,"Nodo 3 - Pies inventariados",4.09,3.43,15.3,"9_1351_17","IFN3","9_1351",17,0,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1706","9_1351_12","IFN2","9_1351",NA,NA,12,NA,31.83,21.42,11.99,360.3,26.34,67.29,55.96,0.32,3.35,8.19,9.79,195.56,178.22,17.34,0,0,0,0,76.96,0,68.31,182.39,84.68,0,14.1,25.52,59.64,183.94,"Nodo 3 - Pies inventariados",4.22,3.49,17.2,"9_1351_18","IFN3","9_1351",18,14,12,31.83,21.62,12.14,367.12,6.81,1.17,67.92,56.13,0.46,3.71,6.52,7.93,201.58,183.87,17.71,6.42,0,0,0,0,132.19,0,67.79,187.73,87.36,0,14.3,25.68,60.77,188.12,"Nodo 1 - Pies inventariados",4.42,3.64
"1707","9_1351_13","IFN2","9_1351",NA,NA,13,NA,31.83,19.62,12.44,302.23,45.6,61.63,63.41,0.27,2.96,9.04,10.51,172.84,155.14,17.7,0,0,0,0,66.07,0,84.72,160.28,73.71,0,10.72,20.16,50.03,154.61,"Nodo 3 - Pies inventariados",4.12,3.44,15.5,"9_1351_19","IFN3","9_1351",19,15,13,31.83,19.73,11.73,305.65,19.83,0.97,61.97,59.45,0.43,3.34,6.68,8,164.22,147.92,16.3,5.23,0,0,0,0,65.77,0,72.8,153.81,70.28,0,11.47,21.84,50.59,154.19,"Nodo 1 - Pies inventariados",4.23,2.73
"1708","9_1351_14","IFN2","9_1351",NA,NA,14,NA,138.88,13.32,11.48,139.36,62.49,41.85,86.17,0.25,2,8.63,9.93,77.79,66.02,11.77,0,0,0,0,0,0,65.35,71.63,31.37,0,3.98,9.44,23.07,67.86,"Nodo 3 - Pies inventariados",3.97,3.48,9.35,"9_1351_20","IFN3","9_1351",20,0,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1709","9_1351_15","IFN2","9_1351",NA,NA,15,NA,127.32,14.85,11.96,173.17,60.29,46.65,80.54,0.25,2.22,8.99,10.32,99.22,85.47,13.75,0,0,0,0,0,0,75.41,89.93,40.61,0,5.17,11.43,28.66,85.88,"Nodo 3 - Pies inventariados",4,3.46,10.85,"9_1351_21","IFN3","9_1351",21,0,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1710","9_1351_16","IFN2","9_1351",NA,NA,16,NA,31.83,22.76,13.02,406.75,16.64,71.49,57.2,0.33,3.54,8.71,10.46,238.41,218.5,19.91,0,0,0,0,149.98,169.37,66.51,222.59,103.82,0,15.46,26.52,67.33,213.12,"Nodo 3 - Pies inventariados",4.26,3.52,18.5,"9_1351_22","IFN3","9_1351",22,16,16,14.15,22.92,13.59,412.52,4.47,0.58,72,59.3,0.46,3.84,7.29,8.87,252.67,231.37,21.3,3.57,0,0,0,0,153.86,174.96,67.72,238.33,109.93,0,15.16,25.63,68.28,219,"Nodo 1 - Pies inventariados",4.42,4.09
"1711","9_1351_17","IFN2","9_1351",NA,NA,17,NA,31.83,18.11,12.43,257.63,54.78,56.9,68.64,0.26,2.7,9.25,10.65,149.07,132.17,16.9,0,0,0,0,57.21,0,92.76,138.19,62.8,0,8.61,16.92,42.64,130.98,"Nodo 3 - Pies inventariados",4.06,3.43,14.05,"9_1351_23","IFN3","9_1351",23,0,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1712","9_1351_18","IFN2","9_1351",NA,NA,18,NA,31.83,21.25,11.97,354.79,29.76,66.77,56.34,0.31,3.31,8.27,9.84,192.61,175.33,17.27,0,0,0,0,75.8,0,68.68,179.51,83.31,0,13.81,25.12,58.73,180.97,"Nodo 3 - Pies inventariados",4.2,3.47,17.05,"9_1351_24","IFN3","9_1351",24,0,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1713","9_1351_19","IFN2","9_1351",NA,NA,19,NA,31.83,20.29,12.44,323.43,41.59,63.75,61.33,0.28,3.08,8.94,10.45,184.09,166.1,17.99,0,0,0,0,70.38,0,72.97,170.78,78.92,0,11.75,21.71,53.53,165.92,"Nodo 3 - Pies inventariados",4.14,3.44,16.15,"9_1351_25","IFN3","9_1351",25,0,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1714","9_1351_2","IFN2","9_1351",NA,NA,2,NA,31.83,21.46,13.49,361.74,25.19,67.42,62.87,0.31,3.26,9.32,11.03,222.11,201.41,20.7,0,0,0,0,136.31,0,72.58,207.99,95.7,0,12.74,22.37,59.88,190.68,"Nodo 3 - Pies inventariados",4.21,3.49,17.25,"9_1351_4","IFN3","9_1351",4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1715","9_1351_20","IFN2","9_1351",NA,NA,20,NA,31.83,19.98,12.44,313.56,43.63,62.77,62.27,0.28,3.02,8.99,10.48,178.86,160.99,17.86,0,0,0,0,68.38,0,73.99,165.89,76.49,0,11.27,20.99,51.9,160.65,"Nodo 3 - Pies inventariados",4.13,3.44,15.85,"9_1351_27","IFN3","9_1351",27,0,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
