"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"991","19_616_22","IFN2","19_616",31.83,26.55,11.81,553.75,8.25,83.42,44.47,0.39,3.93,7.21,8.51,298.74,202.19,96.55,0,0,195.1,278.73,131.41,11.33,25.97,43.71,212.42,"Nodo 3 - Pies inventariados",5.4,2.31,21.15,"19_616_32","IFN3","19_616",32,32,22,14.15,27,11,572.56,12.53,0.81,84.82,40.74,0.38,4,6.77,7.94,287.91,194.76,93.15,4.07,0,0,194.08,265.74,130.3,11.94,27,45.81,215.05,"Nodo 1 - Pies inventariados",5.85,1.5
"992","19_616_23","IFN2","19_616",31.83,27,11.24,572.38,4.63,84.81,41.65,0.4,4.02,6.72,7.97,294.03,199,95.03,0,0,195.84,274.69,132.03,11.93,26.99,45.79,216.74,"Nodo 3 - Pies inventariados",5.45,2.24,21.55,"19_616_37","IFN3","19_616",37,37,23,14.15,29.05,12,662.8,6.34,0.94,91.26,41.31,0.39,4.3,7.29,8.62,360.96,245.95,115.01,5.11,0,0,222.78,337.46,160.52,15.02,32,56.24,263.78,"Nodo 1 - Pies inventariados",7.5,3
"993","19_616_24","IFN2","19_616",31.83,26.42,9.51,548.14,10.01,82.99,35.99,0.4,3.97,5.69,6.7,239.45,161.18,78.28,0,0,176.76,221.97,113.72,11.15,25.67,43.09,193.63,"Nodo 3 - Pies inventariados",5.42,2.01,21,"19_616_38","IFN3","19_616",38,38,24,14.15,28.6,11.5,642.42,7.27,0.91,89.85,40.21,0.39,4.24,6.97,8.24,335.99,228.46,107.54,4.75,0,0,213.74,313.39,151.28,14.3,30.86,53.83,250.27,"Nodo 1 - Pies inventariados",7.6,4
"994","19_616_3","IFN2","19_616",31.83,27.73,10.65,604.11,2.71,87.13,38.39,0.41,4.16,6.27,7.45,293.69,198.9,94.79,0,0,199.13,272.14,135.16,12.98,28.73,49.38,226.26,"Nodo 3 - Pies inventariados",5.48,2.15,22.25,"19_616_3","IFN3","19_616",3,3,3,14.15,31.75,13,791.73,0,1.12,99.75,40.94,0.4,4.69,7.79,9.29,463.29,318.28,145.01,6.55,0,175.66,222.18,432.59,203.54,19.86,39.32,72.16,334.87,"Nodo 1 - Pies inventariados",9.5,4.5
"995","19_616_4","IFN2","19_616",31.83,22.32,9.63,391.16,23.27,70.11,43.15,0.37,3.31,6.07,7.03,175.07,116.48,58.6,0,0,83.34,161.15,80.22,6.56,17.35,26.85,130.98,"Nodo 3 - Pies inventariados",5.17,2.13,17.15,"19_616_5","IFN3","19_616",5,5,4,14.15,23.85,10.5,446.75,21.34,0.63,74.93,44.03,0.37,3.52,6.64,7.71,216.57,145.06,71.51,3.06,0,0,159.64,202.24,97.39,8.08,20.25,32.35,158.07,"Nodo 1 - Pies inventariados",6.7,3
"996","19_616_5","IFN2","19_616",14.15,28.44,11.76,635.47,0.91,89.36,41.36,0.41,4.24,6.97,8.31,339.94,231.18,108.76,0,0,213.52,319.62,151.66,14.06,30.47,53.02,249.2,"Nodo 3 - Pies inventariados",5.49,2.26,22.95,"19_616_6","IFN3","19_616",6,6,5,14.15,30.05,11.5,709.22,5.33,1,94.4,38.27,0.4,4.47,6.92,8.19,369.63,252.21,117.42,5.23,0,154.06,217.76,344.77,167.96,16.7,34.61,61.84,281.11,"Nodo 1 - Pies inventariados",7.1,2
"997","19_616_6","IFN2","19_616",31.83,21.56,9.66,365.2,25.69,67.74,44.78,0.36,3.19,6.15,7.1,164.32,109.06,55.26,0,0,77.99,151.58,74.73,5.89,16.03,24.39,121.03,"Nodo 3 - Pies inventariados",5.11,2.16,16.45,"19_616_7","IFN3","19_616",7,7,6,14.15,25,11,490.87,18.65,0.69,78.54,44,0.37,3.68,6.93,8.07,248.18,166.97,81.21,3.51,0,0,176.07,229.07,110.73,9.37,22.58,36.92,179.6,"Nodo 1 - Pies inventariados",8.55,3.5
"998","19_616_7","IFN2","19_616",31.83,26.8,10.09,563.92,6.45,84.18,37.66,0.41,4.02,6,7.09,260.84,175.99,84.84,0,0,185.27,244.45,121.58,11.65,26.53,44.84,204.6,"Nodo 3 - Pies inventariados",5.45,2.09,21.35,"19_616_10","IFN3","19_616",10,10,7,14.15,26.9,12,568.32,13.34,0.8,84.51,44.61,0.38,3.95,7.49,8.78,311.2,210.89,100.31,4.4,0,0,199.88,290.94,136.43,11.8,26.77,45.33,220.33,"Nodo 1 - Pies inventariados",5.55,4
"999","19_616_8","IFN2","19_616",31.83,18.19,9.29,259.93,30.56,57.15,51.04,0.35,2.68,5.99,6.88,113.91,74.63,39.28,0,0,0,102.59,50.91,3.45,10.8,15.14,80.3,"Nodo 3 - Pies inventariados",4.94,2.29,13.25,"19_616_11","IFN3","19_616",11,11,8,31.83,16.95,10.5,225.65,30.31,0.72,53.25,61.95,0.35,2.48,6.86,7.88,112.07,73.27,38.8,3.57,0,0,0,102.25,47.3,2.77,9.17,12.42,71.65,"Nodo 1 - Pies inventariados",3.7,3.5
"1000","19_616_9","IFN2","19_616",31.83,24.73,10.73,480.2,13.34,77.68,43.38,0.38,3.67,6.6,7.73,237.07,159.28,77.79,0,0,170.7,220.95,106.51,9.05,22.02,35.8,173.38,"Nodo 3 - Pies inventariados",5.33,2.23,19.4,"19_616_12","IFN3","19_616",12,12,9,14.15,26.45,11,549.47,15.71,0.78,83.1,41.59,0.38,3.91,6.85,8.01,276.7,186.91,89.79,3.91,0,0,188.31,255.39,124.75,11.19,25.74,43.24,204.92,"Nodo 1 - Pies inventariados",7.05,2.5
"1001","19_617_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_617_19","IFN3","19_617",19,19,0,31.83,17.85,7,250.25,17.41,0.8,56.08,39.22,0.45,2.77,3.87,4.65,83.35,54.17,29.18,2.65,0,0,0,72.58,41.07,3.25,10.34,14.35,69.01,"Nodo 1 - Pies inventariados",NA,NA
"1002","19_617_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_617_21","IFN3","19_617",21,21,0,14.15,25.1,9.5,494.81,8.99,0.7,78.85,37.85,0.45,3.85,5.23,6.36,216.75,145.36,71.39,3.07,0,0,166.29,200.78,102,9.49,22.79,37.33,171.61,"Nodo 1 - Pies inventariados",NA,NA
"1003","19_617_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_617_14","IFN3","19_617",14,14,0,14.15,24.15,7.5,458.06,9.69,0.65,75.87,31.06,0.46,3.76,4.03,4.89,159.73,106.24,53.5,2.26,0,0,90.79,144.43,81.23,8.41,20.84,33.5,143.98,"Nodo 1 - Pies inventariados",NA,NA
"1004","19_617_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_617_8","IFN3","19_617",8,8,0,14.15,32.1,10,809.28,1.16,1.14,100.85,31.15,0.47,4.94,5.35,6.57,366.26,250.26,116,5.18,0,169.33,194.05,340.56,177.13,20.55,40.33,74.41,312.43,"Nodo 1 - Pies inventariados",NA,NA
"1005","19_617_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_617_18","IFN3","19_617",18,18,0,14.15,25.25,9,500.74,8.28,0.71,79.33,35.64,0.45,3.89,4.91,5.97,207.98,139.36,68.62,2.94,0,0,102.49,193.51,99.9,9.67,23.11,37.96,170.64,"Nodo 1 - Pies inventariados",NA,NA
"1006","19_617_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_617_15","IFN3","19_617",15,15,0,14.15,22.85,9,410.07,11.54,0.58,71.79,39.39,0.45,3.51,4.98,6.03,171.53,114.13,57.4,2.43,0,0,85.74,156.18,80.87,7.07,18.33,28.69,134.96,"Nodo 1 - Pies inventariados",NA,NA
"1007","19_617_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_617_7","IFN3","19_617",7,7,0,14.15,22.65,8.5,402.93,12.12,0.57,71.16,37.53,0.45,3.49,4.69,5.66,159.49,105.91,53.58,2.26,0,0,83.2,145.84,76.63,6.87,17.96,27.99,129.45,"Nodo 1 - Pies inventariados",NA,NA
"1008","19_617_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19_617_6","IFN3","19_617",6,6,0,31.83,20.75,7.5,338.16,16.34,1.08,65.19,36.14,0.45,3.21,4.16,4.99,119.2,78.43,40.77,3.79,0,0,67.75,107.78,58.93,5.22,14.66,21.89,100.7,"Nodo 1 - Pies inventariados",NA,NA
"1009","19_617_1","IFN2","19_617",14.15,29.12,8.51,665.9,0,91.48,29.24,0.48,4.53,4.44,5.46,259.35,175.32,84.03,0,0,193.68,237.44,130.48,15.13,32.17,56.61,234.39,"Nodo 3 - Pies inventariados",5.87,2.01,23.25,"19_617_1","IFN3","19_617",1,1,1,14.15,32.3,8.5,819.4,0,1.16,101.47,26.32,0.48,5.03,4.42,5.45,316.29,215.38,100.91,4.47,0,164.99,118.71,289.21,162.33,20.96,40.92,75.72,299.92,"Nodo 1 - Pies inventariados",9.05,2
"1010","19_617_10","IFN2","19_617",31.83,25.74,9.25,520.22,4.53,80.85,35.94,0.46,3.97,4.98,6.09,221.63,148.81,72.82,0,0,170,205.98,105.79,10.27,24.16,40.05,180.26,"Nodo 3 - Pies inventariados",5.74,2.25,20,"19_617_13","IFN3","19_617",13,13,10,14.15,28.35,9,631.24,4.26,0.89,89.06,31.75,0.46,4.38,4.82,5.89,260.04,175.68,84.36,3.68,0,0,190.22,241.95,127.62,13.91,30.24,52.52,224.29,"Nodo 1 - Pies inventariados",8.35,2
"1011","19_617_11","IFN2","19_617",153.86,13.69,6.4,147.12,16.7,43,46.79,0.45,2.13,3.51,4.21,45.77,29.13,16.64,0,0,0,37.78,22.17,1.41,5.58,6.82,35.98,"Nodo 3 - Pies inventariados",5.19,2.4,8.5,"19_617_16","IFN3","19_617",16,16,11,31.83,14.75,8,170.87,18.21,0.54,46.34,54.24,0.44,2.27,4.5,5.39,65.72,42.27,23.45,2.09,0,0,0,58.5,29.8,1.79,6.64,8.41,46.63,"Nodo 1 - Pies inventariados",6.25,4
"1012","19_617_12","IFN2","19_617",31.83,23.04,7.57,417.02,8.94,72.39,32.84,0.46,3.58,4.06,4.93,147.18,97.58,49.6,0,0,83.15,133.07,73.96,7.26,18.69,29.37,129.28,"Nodo 3 - Pies inventariados",5.64,2.07,17.4,"19_617_17","IFN3","19_617",17,17,12,14.15,27.35,9.5,587.5,5.16,0.83,85.92,34.73,0.46,4.21,5.14,6.28,255.79,172.59,83.2,3.62,0,0,187.22,236.94,122.3,12.43,27.82,47.49,210.04,"Nodo 1 - Pies inventariados",9.95,4
"1013","19_617_13","IFN2","19_617",31.83,22.82,8.18,408.9,10.27,71.68,35.86,0.45,3.53,4.46,5.4,155.85,103.45,52.4,0,0,83.41,143.42,76.01,7.03,18.27,28.57,129.89,"Nodo 3 - Pies inventariados",5.62,2.18,17.2,"19_617_20","IFN3","19_617",20,20,13,14.15,25.9,8.5,526.85,6.8,0.75,81.37,32.82,0.46,4.01,4.57,5.57,206.58,138.48,68.09,2.92,0,0,104.74,188.89,101.75,10.47,24.52,40.76,177.51,"Nodo 1 - Pies inventariados",8.7,2.5
"1014","19_617_14","IFN2","19_617",31.83,19.99,7.74,313.86,13.87,62.8,38.72,0.45,3.09,4.26,5.14,114.39,75.13,39.27,0,0,63.55,103.04,55.53,4.64,13.44,19.72,93.34,"Nodo 3 - Pies inventariados",5.49,2.24,14.5,"19_617_22","IFN3","19_617",22,22,14,14.15,25.7,9,518.75,7.54,0.73,80.74,35.02,0.46,3.96,4.89,5.95,215.19,144.37,70.82,3.04,0,0,104.63,200.22,103.7,10.22,24.08,39.89,177.89,"Nodo 1 - Pies inventariados",11.2,3.5
"1015","19_617_2","IFN2","19_617",31.83,20.98,8.29,345.71,12.77,65.91,39.53,0.45,3.23,4.58,5.53,134.33,88.67,45.67,0,0,71.24,123.2,64.19,5.4,15.04,22.58,107.21,"Nodo 3 - Pies inventariados",5.53,2.29,15.45,"19_617_2","IFN3","19_617",2,2,2,31.83,21.45,8,361.36,15.19,1.15,67.39,37.3,0.44,3.31,4.44,5.35,135.34,89.4,45.94,4.31,0,0,73.59,120.46,65.78,5.79,15.83,24.03,111.44,"Nodo 1 - Pies inventariados",6,2
"1016","19_617_3","IFN2","19_617",31.83,26.82,10.4,565.01,0.94,84.26,38.79,0.46,4.11,5.6,6.88,269.22,181.79,87.43,0,0,188.61,251.87,124.15,11.69,26.59,44.96,207.39,"Nodo 3 - Pies inventariados",5.77,2.4,21.05,"19_617_3","IFN3","19_617",3,3,3,14.15,29.4,9,678.87,3.3,0.96,92.36,30.61,0.47,4.55,4.79,5.87,278.94,188.94,90,3.95,0,0,197.75,259.53,137.82,15.6,32.9,58.16,244.48,"Nodo 1 - Pies inventariados",8.35,1
"1017","19_617_4","IFN2","19_617",31.83,23.51,8.78,434.15,6.19,73.86,37.34,0.46,3.63,4.73,5.77,176.9,117.87,59.03,0,0,90.02,160.74,84.6,7.73,19.59,31.08,142.99,"Nodo 3 - Pies inventariados",5.66,2.28,17.85,"19_617_4","IFN3","19_617",4,4,4,14.15,27,9.5,572.56,5.99,0.81,84.82,35.19,0.46,4.15,5.16,6.3,249.51,168.2,81.31,3.53,0,0,182.63,231.13,119.02,11.94,27,45.81,203.76,"Nodo 1 - Pies inventariados",9.15,3
"1018","19_617_5","IFN2","19_617",31.83,18.79,6.55,277.29,15.82,59.03,34.88,0.45,2.93,3.58,4.3,86.29,56.2,30.09,0,0,0,76.34,43.95,3.82,11.64,16.58,76,"Nodo 3 - Pies inventariados",5.44,2.05,13.35,"19_617_5","IFN3","19_617",5,5,5,31.83,22.35,7.5,392.32,12.69,1.25,70.21,33.56,0.45,3.47,4.09,4.94,137.56,90.99,46.57,4.38,0,0,78.19,124.38,68.95,6.59,17.41,26.96,119.92,"Nodo 1 - Pies inventariados",9,3
"1019","19_617_6","IFN2","19_617",31.83,23.45,8.77,431.9,7.57,73.67,37.4,0.46,3.62,4.76,5.79,175.85,117.15,58.71,0,0,89.73,160.91,84.09,7.67,19.47,30.85,142.07,"Nodo 3 - Pies inventariados",5.65,2.27,17.8,"19_617_9","IFN3","19_617",9,9,6,14.15,23.25,8.5,424.56,10.94,0.6,73.04,36.56,0.45,3.58,4.66,5.64,167.74,111.59,56.15,2.37,0,0,87.5,153.38,80.99,7.46,19.08,30.12,137.65,"Nodo 1 - Pies inventariados",5.45,2
"1020","19_617_7","IFN2","19_617",31.83,19.46,7.78,297.44,14.87,61.14,39.96,0.45,3,4.3,5.18,109.1,71.52,37.58,0,0,60.49,97.92,52.61,4.27,12.63,18.29,87.8,"Nodo 3 - Pies inventariados",5.46,2.28,14,"19_617_10","IFN3","19_617",10,10,7,31.83,22.3,8,390.57,13.94,1.24,70.06,35.87,0.45,3.44,4.42,5.32,145.88,96.62,49.26,4.64,0,0,79.31,129.84,71.42,6.55,17.32,26.79,122.08,"Nodo 1 - Pies inventariados",8.3,2.5
"1021","19_617_8","IFN2","19_617",31.83,26.77,9.8,562.84,2.74,84.1,36.6,0.46,4.12,5.27,6.46,252.93,170.53,82.4,0,0,184.52,233.89,119.13,11.62,26.47,44.72,201.94,"Nodo 3 - Pies inventariados",5.77,2.3,21,"19_617_11","IFN3","19_617",11,11,8,14.15,30,10,706.86,2.3,1,94.25,33.33,0.46,4.61,5.38,6.6,321.45,218.59,102.86,4.55,0,0,204.74,298.89,153.52,16.62,34.48,61.55,266.16,"Nodo 1 - Pies inventariados",9,2.5
"1022","19_617_9","IFN2","19_617",31.83,21.87,8.24,375.76,11.57,68.72,37.65,0.45,3.38,4.52,5.46,144.59,95.71,48.89,0,0,77.03,132.83,69.8,6.16,16.56,25.38,117.91,"Nodo 3 - Pies inventariados",5.57,2.24,16.3,"19_617_12","IFN3","19_617",12,12,9,14.15,23.4,8.5,430.05,10.33,0.61,73.51,36.32,0.45,3.61,4.65,5.63,169.84,113.04,56.8,2.4,0,0,88.59,155.3,82.1,7.61,19.37,30.67,139.75,"Nodo 1 - Pies inventariados",7.1,2.5
"1023","42_1858_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42_1858_3","IFN3","42_1858",3,3,1,127.32,11.37,7.17,101.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.82,1.67
"1024","42_1858_10","IFN2","42_1858",127.32,16.74,6.41,220.05,5.93,52.58,38.3,0.51,2.66,3.14,3.96,67.56,43.62,23.94,0,0,0,60.17,33.95,2.66,8.9,11.99,57.5,"Nodo 3 - Pies inventariados",5.89,2.41,10.85,"42_1858_19","IFN3","42_1858",19,19,10,31.83,17.78,8.58,248.34,4.04,0.79,55.86,48.27,0.52,2.8,4.15,5.37,100.96,65.92,35.04,3.21,0,0,0,92.31,46.21,3.21,10.25,14.2,73.87,"Nodo 1 - Pies inventariados",6.93,4.58
"1025","42_1858_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42_1858_4","IFN3","42_1858",4,4,2,127.32,10.35,7.33,84.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.55,0.83
"1026","42_1858_3","IFN2","42_1858",31.83,18.69,7.6,274.47,1.98,58.73,40.67,0.51,2.96,3.72,4.71,98.77,64.53,34.24,0,0,0,89.02,47.66,3.76,11.51,16.34,79.27,"Nodo 3 - Pies inventariados",5.99,2.6,12.7,"42_1858_5","IFN3","42_1858",5,5,3,31.83,19.08,8.75,286.02,2.31,0.91,59.95,45.85,0.52,3.01,4.21,5.46,117.89,77.39,40.5,3.75,0,0,60.15,107.69,54.3,4.01,12.07,17.31,87.69,"Nodo 1 - Pies inventariados",6.38,3.75
"1027","42_1858_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42_1858_6","IFN3","42_1858",6,6,4,127.32,10.37,6.83,84.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.62,0.83
"1028","42_1858_5","IFN2","42_1858",31.83,19.9,8.16,311.11,0,62.53,41,0.51,3.14,3.98,5.07,119.43,78.51,40.92,0,0,64.07,106.17,56.84,4.58,13.31,19.48,94.21,"Nodo 3 - Pies inventariados",6.05,2.66,13.85,"42_1858_9","IFN3","42_1858",9,9,5,31.83,21.52,9.25,363.59,0,1.16,67.59,42.99,0.52,3.39,4.42,5.77,156.88,104,52.88,4.99,0,0,76.98,145.8,72.43,5.85,15.94,24.23,118.46,"Nodo 1 - Pies inventariados",7.67,3.75
"1029","42_1858_6","IFN2","42_1858",148.24,13.68,6.82,147.01,8.73,42.98,49.88,0.5,2.16,3.42,4.28,48.67,31.02,17.65,0,0,0,42.72,23.04,1.41,5.58,6.81,36.83,"Nodo 3 - Pies inventariados",5.68,2.82,8,"42_1858_10","IFN3","42_1858",10,10,6,31.83,13.75,6.5,148.39,4.83,0.47,43.18,47.29,0.53,2.2,3.06,3.95,46.83,29.83,17.01,1.49,0,0,0,41.43,22.57,1.43,5.64,6.9,36.54,"Nodo 1 - Pies inventariados",5.75,2.5
"1030","42_1858_7","IFN2","42_1858",31.83,19.9,8.15,311,0.99,62.51,40.96,0.51,3.14,4,5.08,119.25,78.39,40.87,0,0,63.97,105.93,56.78,4.58,13.3,19.47,94.13,"Nodo 3 - Pies inventariados",6.05,2.65,13.85,"42_1858_11","IFN3","42_1858",11,11,7,31.83,21.48,9.25,362.49,1.16,1.15,67.49,43.06,0.52,3.38,4.45,5.79,156.42,103.69,52.73,4.98,0,0,76.76,145.37,72.2,5.82,15.89,24.13,118.04,"Nodo 1 - Pies inventariados",7.63,3.75
"1031","42_1858_8","IFN2","42_1858",148.24,13.13,6.91,135.43,10.91,41.25,52.61,0.49,2.07,3.5,4.37,45.51,28.93,16.58,0,0,0,39.78,21.28,1.24,5.07,6.07,33.66,"Nodo 3 - Pies inventariados",5.63,2.91,7.5,"42_1858_12","IFN3","42_1858",12,12,8,127.32,11.9,6.92,111.3,5.3,1.42,37.4,58.1,0.53,1.9,3.28,4.24,37.71,23.8,13.9,4.8,0,0,0,32.99,17.31,0.91,4.04,4.61,26.86,"Nodo 1 - Pies inventariados",4.4,2.92
"1032","42_1858_9","IFN2","42_1858",127.32,17.55,6.35,241.81,2.85,55.12,36.17,0.52,2.8,3.06,3.87,73.29,47.46,25.82,0,0,0,65.17,37.28,3.08,9.93,13.68,63.98,"Nodo 3 - Pies inventariados",5.95,2.35,11.6,"42_1858_18","IFN3","42_1858",18,18,9,31.83,18.04,6.92,255.65,3.22,0.81,56.68,38.34,0.53,2.88,3.25,4.2,84.09,54.68,29.41,2.68,0,0,0,73.57,41.7,3.36,10.6,14.79,70.45,"Nodo 1 - Pies inventariados",6.44,2.92
"1033","42_1890_1","IFN2","42_1890",31.83,21.61,8.8,366.75,13.03,67.89,40.75,0.43,3.3,5,5.98,150.75,99.85,50.9,0,0,76.52,137.27,70.9,5.93,16.1,24.53,117.46,"Nodo 3 - Pies inventariados",5.71,2.3,15.9,"42_1890_1","IFN3","42_1890",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1034","42_1890_10","IFN2","42_1890",31.83,22.33,9.97,391.64,11.79,70.15,44.66,0.43,3.38,5.72,6.85,181.38,120.77,60.6,0,0,84.11,166.99,82.08,6.57,17.38,26.9,132.93,"Nodo 3 - Pies inventariados",5.73,2.47,16.6,"42_1890_14","IFN3","42_1890",14,10,10,31.83,21.56,10.42,365.2,7.89,1.16,67.74,48.31,0.49,3.33,5.36,6.82,176.92,117.64,59.29,5.63,0,0,79.33,164.15,78.31,5.89,16.03,24.39,124.61,"Nodo 1 - Pies inventariados",4.96,2.92
"1035","42_1890_11","IFN2","42_1890",31.83,21.53,10.02,364.01,14.2,67.63,46.53,0.42,3.25,5.81,6.94,169.75,112.75,57,0,0,78.48,155.4,76.17,5.86,15.97,24.27,122.27,"Nodo 3 - Pies inventariados",5.68,2.52,15.85,"42_1890_15","IFN3","42_1890",15,0,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1036","42_1890_12","IFN2","42_1890",14.15,30.55,10.71,732.97,2.31,95.97,35.05,0.44,4.64,5.95,7.22,355.9,242.72,113.18,0,156.58,209.98,331.3,166.41,17.59,35.96,64.76,284.72,"Nodo 3 - Pies inventariados",6.05,2.21,24.5,"42_1890_16","IFN3","42_1890",16,11,12,14.15,31.2,12.67,764.58,2.66,1.08,98.02,40.6,0.48,4.77,6.55,8.41,436.74,299.48,137.26,6.18,0,168.94,220.86,408.77,193.04,18.8,37.76,68.71,318.31,"Nodo 1 - Pies inventariados",6.7,4.17
"1037","42_1890_13","IFN2","42_1890",14.15,31.48,10.67,778.38,1.2,98.9,33.9,0.45,4.79,5.9,7.17,375.91,256.89,119.02,0,165.92,204.31,349,176.97,19.33,38.55,70.46,305.31,"Nodo 3 - Pies inventariados",6.08,2.17,25.4,"42_1890_17","IFN3","42_1890",17,12,13,14.15,32.95,12.25,852.54,1.45,1.21,103.51,37.18,0.49,5.05,6.26,8.06,469.52,322.95,146.57,6.64,0,186.62,212.17,441.97,212.17,22.3,42.85,80.04,357.37,"Nodo 1 - Pies inventariados",7.55,3.75
"1038","42_1890_14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42_1890_18","IFN3","42_1890",18,13,14,127.32,10.33,6.75,83.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",1.38,1.25
"1039","42_1890_15","IFN2","42_1890",31.83,20.27,10.12,322.61,15.36,63.67,49.95,0.42,3.06,5.91,7.04,152.67,101,51.67,0,0,69.95,139.59,67.49,4.85,13.88,20.49,106.71,"Nodo 3 - Pies inventariados",5.62,2.62,14.65,"42_1890_19","IFN3","42_1890",19,0,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"1040","42_1890_16","IFN2","42_1890",31.83,18.6,8.41,271.79,17.26,58.44,45.2,0.42,2.84,4.84,5.75,107.95,70.67,37.28,0,0,0,98.62,50.2,3.7,11.38,16.12,81.39,"Nodo 3 - Pies inventariados",5.55,2.41,13.05,"42_1890_20","IFN3","42_1890",20,0,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
