"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"644","19_591_2","IFN2","19_591",15.29,35.66,10.73,998.67,5.83,112.03,30.09,0.45,5.43,5.89,7.21,480.59,331.38,149.21,0,210.72,121.96,448.08,231.1,28.59,51.48,99.92,411.09,"Nodo 3 - Pies mayores",3.86,1.23,"19_591_2","IFN3","19_591",2,2,2,14.15,36.2,12,1029.22,6.26,113.73,33.15,0.43,5.43,6.88,8.31,551.83,381.92,169.91,0,375.71,194.32,521.44,255.65,29.98,53.31,104.23,443.17,"Nodo 1 - Pies mayores",4.4,2.5
"645","19_591_3","IFN2","19_591",15.29,40.39,13.92,1281.04,2.19,126.88,34.46,0.44,6.02,7.84,9.64,787.58,551.26,236.32,0,486.52,123.79,744.49,353.12,42.28,68.72,141.67,605.78,"Nodo 3 - Pies mayores",3.94,1.42,"19_591_4","IFN3","19_591",4,4,3,14.15,41.2,15.5,1333.17,2.79,129.43,37.62,0.41,6.03,9.13,11.1,909.33,639.01,270.33,0,686.65,199.91,864.66,393.71,45.01,71.97,149.81,660.51,"Nodo 1 - Pies mayores",4.75,3
"646","19_591_4","IFN2","19_591",15.27,28.65,9.28,644.76,11.08,90.01,32.37,0.45,4.39,5.12,6.21,273.35,184.95,88.4,0,0,197.7,252.57,132.97,14.38,30.99,54.11,232.44,"Nodo 3 - Pies mayores",3.65,1.28,"19_591_5","IFN3","19_591",5,5,4,14.15,31.05,10,757.2,12.77,97.55,32.21,0.43,4.7,5.75,6.88,343.5,234.15,109.35,0,158.81,200.22,319.4,165.1,18.51,37.34,67.78,288.74,"Nodo 1 - Pies mayores",6.05,2
"647","19_591_5","IFN2","19_591",15.26,28.23,11.58,625.96,13.02,88.69,41.02,0.43,4.24,6.64,8.04,329.89,224.14,105.75,0,0,210.32,309.45,147.81,13.73,29.94,51.91,243.38,"Nodo 3 - Pies mayores",3.58,1.58,"19_591_7","IFN3","19_591",7,7,5,14.15,29.25,12.5,671.96,13.84,91.89,42.74,0.4,4.34,7.44,8.9,380.64,259.74,120.9,0,148.38,227.42,358.56,167.03,15.35,32.51,57.33,272.22,"Nodo 1 - Pies mayores",4.6,2.5
"648","19_591_6","IFN2","19_591",15.27,29.07,12.71,663.74,10.06,91.33,43.71,0.43,4.34,7.3,8.87,382.24,260.82,121.42,0,0,226.48,358.69,166.55,15.05,32.05,56.35,270.01,"Nodo 3 - Pies mayores",3.62,1.71,"19_591_8","IFN3","19_591",8,8,6,14.15,27.8,12.5,606.99,14.8,87.34,44.96,0.4,4.12,7.47,8.92,345.08,234.63,110.45,0,0,210.65,325.06,150,13.08,28.89,49.71,241.69,"Nodo 1 - Pies mayores",2.35,1.5
"649","19_591_7","IFN2","19_591",15.29,37.49,15.12,1103.89,4.15,117.78,40.32,0.42,5.53,8.72,10.69,739.73,516.05,223.68,0,432.3,212.47,707.57,317.54,33.47,57.82,114.99,523.81,"Nodo 3 - Pies mayores",3.84,1.62,"19_591_9","IFN3","19_591",9,9,7,14.15,37.75,15,1119.24,4.67,118.6,39.74,0.41,5.54,8.85,10.73,743.96,519.16,224.8,0,436.49,210.92,706.65,320.66,34.2,58.75,117.24,530.85,"Nodo 1 - Pies mayores",4.1,1.5
"650","19_591_8","IFN2","19_591",15.29,42.68,12.21,1430.43,0,134.07,28.61,0.45,6.46,6.66,8.22,770.94,540.05,230.89,0,518.37,116.9,723.58,365.98,50.27,78.1,165.36,659.71,"Nodo 3 - Pies mayores",4.03,1.21,"19_591_10","IFN3","19_591",10,10,8,14.15,42.4,11.5,1411.96,0.79,133.2,27.12,0.44,6.42,6.39,7.79,718.14,502.12,216.02,0,501.68,115.45,669.83,347.88,49.26,76.93,162.37,636.44,"Nodo 1 - Pies mayores",3.75,0.5
"651","19_591_9","IFN2","19_591",15.28,32.07,11.98,807.92,8.83,100.76,37.36,0.43,4.82,6.78,8.26,436.29,299.37,136.93,0,176.01,213.34,411.74,197.73,20.5,40.26,74.23,332.72,"Nodo 3 - Pies mayores",3.72,1.48,"19_591_12","IFN3","19_591",12,12,9,14.15,34.55,13,937.53,9.13,108.54,37.63,0.41,5.13,7.63,9.19,545.34,376.89,168.44,0,206.77,209.83,513.69,243.38,25.89,47.84,91.45,408.56,"Nodo 1 - Pies mayores",6.2,2.5
"652","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_10","IFN3","19_593",10,6,0,31.83,13.3,7.5,138.93,29.67,41.78,56.39,0.38,2,4.69,5.4,50.54,32.22,18.32,0,0,0,43.28,23,1.29,5.22,6.29,35.81,"Nodo 1 - Pies mayores",.,.
"653","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_37","IFN3","19_593",37,21,0,31.83,17.9,9.5,251.65,23.69,56.23,53.07,0.37,2.66,5.94,6.89,112.91,73.93,38.98,0,0,0,101.51,49.9,3.28,10.4,14.47,78.05,"Nodo 1 - Pies mayores",.,.
"654","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_44","IFN3","19_593",44,26,0,14.15,23.05,10.5,417.28,15.17,72.41,45.55,0.39,3.43,6.43,7.54,202.77,135.49,67.28,0,0,149.47,189.36,90.61,7.26,18.71,29.4,145.98,"Nodo 1 - Pies mayores",.,.
"655","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_61","IFN3","19_593",61,39,0,31.83,16.05,8,202.32,27.33,50.42,49.84,0.38,2.41,4.98,5.76,77.35,50.05,27.3,0,0,0,68.85,35.62,2.33,8.08,10.65,56.69,"Nodo 1 - Pies mayores",.,.
"656","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_15","IFN3","19_593",15,10,0,31.83,14.75,8.5,170.87,29.13,46.34,57.63,0.37,2.2,5.36,6.18,69.73,44.91,24.81,0,0,0,61.29,30.93,1.79,6.64,8.41,47.77,"Nodo 1 - Pies mayores",.,.
"657","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_2","IFN3","19_593",2,1,0,31.83,18.75,9,276.12,21.13,58.9,48,0.38,2.81,5.54,6.45,117.13,76.85,40.28,0,0,58.55,106.65,53.23,3.8,11.59,16.48,85.09,"Nodo 1 - Pies mayores",.,.
"658","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_11","IFN3","19_593",11,7,0,14.15,27,11,572.56,4.63,84.82,40.74,0.41,4.04,6.49,7.72,287.91,194.76,93.15,0,0,194.08,265.74,130.3,11.94,27,45.81,215.05,"Nodo 1 - Pies mayores",.,.
"659","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_12","IFN3","19_593",12,8,0,31.83,14.95,8.5,175.54,28.57,46.97,56.86,0.37,2.23,5.35,6.17,71.56,46.14,25.42,0,0,0,62.9,31.83,1.86,6.85,8.73,49.27,"Nodo 1 - Pies mayores",.,.
"660","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_19","IFN3","19_593",19,14,0,14.15,28.9,12,655.97,1.04,90.79,41.52,0.41,4.31,7.06,8.44,357.37,243.42,113.95,0,0,220.57,334.11,158.77,14.78,31.61,55.43,260.59,"Nodo 1 - Pies mayores",.,.
"661","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_55","IFN3","19_593",55,35,0,14.15,24.8,9.5,483.05,10.07,77.91,38.31,0.41,3.74,5.63,6.65,211.78,141.91,69.87,0,0,164.57,196.18,99.44,9.14,22.17,36.09,166.84,"Nodo 1 - Pies mayores",.,.
"662","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_33","IFN3","19_593",33,19,0,31.83,16.7,10.5,219.04,25.96,52.46,62.87,0.36,2.46,6.69,7.75,108.9,71.12,37.78,0,0,0,99.36,45.83,2.64,8.86,11.91,69.24,"Nodo 1 - Pies mayores",.,.
"663","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_42","IFN3","19_593",42,25,0,14.15,24.75,11.5,481.11,10.76,77.75,46.46,0.39,3.67,7,8.25,254.22,171.09,83.13,0,0,175.67,237.12,111.42,9.08,22.06,35.89,178.46,"Nodo 1 - Pies mayores",.,.
"664","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_40","IFN3","19_593",40,23,0,14.15,23.5,11.5,433.74,12.75,73.83,48.94,0.39,3.48,7.05,8.3,230.03,154.25,75.78,0,0,160.69,214.56,99.85,7.72,19.56,31.04,158.17,"Nodo 1 - Pies mayores",.,.
"665","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_57","IFN3","19_593",57,37,0,14.15,27,10.5,572.56,5.44,84.82,38.89,0.41,4.06,6.18,7.34,275.12,185.91,89.22,0,0,190.09,256.92,126.61,11.94,27,45.81,211.35,"Nodo 1 - Pies mayores",.,.
"666","19_593_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_593_31","IFN3","19_593",31,18,0,14.15,28.6,12,642.42,1.97,89.85,41.96,0.41,4.26,7.09,8.46,350.25,238.39,111.86,0,0,217.77,327.45,155.31,14.3,30.86,53.83,254.3,"Nodo 1 - Pies mayores",.,.
"667","19_593_1","IFN2","19_593",33.44,19,7.99,283.5,29.97,59.69,42.04,0.31,2.77,5.49,6.22,106.94,70.03,36.91,0,0,0,95.75,50.85,3.96,11.95,17.1,83.85,"Nodo 3 - Pies mayores",2.2,0.99,"19_593_1","IFN3","19_593",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"668","19_593_10","IFN2","19_593",33.21,15.44,9.3,187.29,39.65,48.51,60.23,0.29,2.2,6.65,7.46,83.17,53.86,29.31,0,0,0,74.98,36.03,2.06,7.39,9.56,55.04,"Nodo 3 - Pies mayores",1.94,1.3,"19_593_14","IFN3","19_593",14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"669","19_593_11","IFN2","19_593",132.1,13.94,8.22,152.59,43.73,43.79,59,0.28,2,5.89,6.59,60.54,38.81,21.73,0,0,0,53.69,26.89,1.5,5.82,7.17,41.38,"Nodo 3 - Pies mayores",1.84,1.22,"19_593_16","IFN3","19_593",16,11,11,31.83,17.95,9,253.06,22.88,56.39,50.14,0.38,2.68,5.58,6.48,107.68,70.43,37.25,0,0,0,98.04,48.54,3.31,10.47,14.58,76.9,"Nodo 1 - Pies mayores",5.85,2
"670","19_593_12","IFN2","19_593",33.49,20.56,9.71,331.87,18.53,64.58,47.22,0.33,2.99,6.54,7.49,150.57,99.61,50.96,0,0,71.27,139.44,67.75,5.07,14.34,21.32,108.49,"Nodo 3 - Pies mayores",2.36,1.21,"19_593_17","IFN3","19_593",17,12,12,14.15,24.7,10.5,479.16,11.44,77.6,42.51,0.4,3.69,6.33,7.46,231.7,155.58,76.12,0,0,170.8,216.37,104.88,9.02,21.96,35.69,171.55,"Nodo 1 - Pies mayores",6.5,2
"671","19_593_13","IFN2","19_593",33.11,14.52,7.59,165.64,43.18,45.62,52.27,0.29,2.09,5.4,6.04,60.59,38.88,21.71,0,0,0,51.54,27.91,1.7,6.4,8.05,44.07,"Nodo 3 - Pies mayores",1.87,1.09,"19_593_18","IFN3","19_593",18,13,13,31.83,17,9,226.98,25.23,53.41,52.94,0.37,2.53,5.63,6.52,96.96,63.17,33.79,0,0,0,88.28,43.27,2.79,9.23,12.52,67.81,"Nodo 1 - Pies mayores",4.35,2.5
"672","19_593_14","IFN2","19_593",33.5,21,9.71,346.34,15.06,65.97,46.24,0.33,3.06,6.47,7.44,156.95,103.99,52.96,0,0,74.29,144.15,70.89,5.42,15.07,22.64,114.02,"Nodo 3 - Pies mayores",2.4,1.21,"19_593_20","IFN3","19_593",20,15,14,14.15,25.8,10,522.79,9.33,81.05,38.76,0.41,3.88,5.94,7.02,240.3,161.67,78.63,0,0,175.05,219.73,111.59,10.35,24.3,40.32,186.56,"Nodo 1 - Pies mayores",7.2,1.5
"673","19_593_15","IFN2","19_593",33.43,18.65,9.7,273.04,31.87,58.58,52.04,0.3,2.67,6.81,7.69,124.71,81.93,42.78,0,0,59.02,115.47,55.11,3.73,11.44,16.22,86.5,"Nodo 3 - Pies mayores",2.15,1.2,"19_593_21","IFN3","19_593",21,888,15,31.83,16.5,9.13,213.82,26.65,51.84,55.31,0.37,2.45,5.74,6.64,92.79,60.35,32.44,0,0,0,83.95,40.97,2.54,8.61,11.51,63.64,"Nodo 1 - Pies mayores",0,0.630000000000001
"674","19_593_16","IFN2","19_593",33.46,19.6,9.7,301.66,26.02,61.57,49.48,0.31,2.83,6.68,7.6,137.2,90.46,46.74,0,0,64.94,126.97,61.21,4.36,12.84,18.65,97.06,"Nodo 3 - Pies mayores",2.25,1.2,"19_593_22","IFN3","19_593",22,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"675","19_593_17","IFN2","19_593",168.02,9.71,6.19,74.11,51.48,30.52,63.7,0.28,1.4,4.45,4.94,22.85,14.18,8.67,0,0,0,19.04,10.51,0.48,2.52,2.61,16.12,"Nodo 3 - Pies mayores",1.56,1.19,"19_593_23","IFN3","19_593",23,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"676","19_593_18","IFN2","19_593",33.18,15.12,8.73,179.51,40.87,47.49,57.77,0.29,2.16,6.23,6.99,75.08,48.48,26.6,0,0,0,68.49,33.14,1.93,7.03,9.01,51.11,"Nodo 3 - Pies mayores",1.92,1.23,"19_593_24","IFN3","19_593",24,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"677","19_593_19","IFN2","19_593",33.32,16.66,10.38,218.02,36.85,52.34,62.29,0.28,2.36,7.42,8.35,107.18,69.97,37.21,0,0,0,97.91,45.28,2.62,8.81,11.83,68.54,"Nodo 3 - Pies mayores",2.01,1.38,"19_593_25","IFN3","19_593",25,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"678","19_593_2","IFN2","19_593",33.16,14.91,7.58,174.66,41.47,46.85,50.81,0.29,2.15,5.36,6.01,63.66,40.93,22.73,0,0,0,57.24,29.49,1.85,6.81,8.67,46.82,"Nodo 3 - Pies mayores",1.91,1.08,"19_593_3","IFN3","19_593",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"679","19_593_20","IFN2","19_593",33.33,16.88,10.37,223.75,36.11,53.03,61.42,0.29,2.4,7.4,8.33,109.79,71.73,38.05,0,0,0,100.23,46.51,2.73,9.08,12.27,70.59,"Nodo 3 - Pies mayores",2.03,1.37,"19_593_26","IFN3","19_593",26,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"680","19_593_21","IFN2","19_593",33.52,22.04,11.95,381.38,10.17,69.23,54.25,0.33,3.17,8,9.26,211.02,140.98,70.04,0,0,144.12,196.69,89.26,6.31,16.85,25.91,138.34,"Nodo 3 - Pies mayores",2.44,1.45,"19_593_27","IFN3","19_593",27,16,21,14.15,28.25,12,626.8,2.88,88.75,42.48,0.41,4.2,7.12,8.48,342.03,232.59,109.44,0,0,212.66,319.76,151.32,13.76,29.99,52,247.07,"Nodo 1 - Pies mayores",8.65,1.5
"681","19_593_22","IFN2","19_593",33.5,21.22,10.29,353.57,12.7,66.66,48.48,0.34,3.09,6.83,7.88,169.39,112.47,56.92,0,0,76.92,155.22,75.09,5.6,15.44,23.3,119.43,"Nodo 3 - Pies mayores",2.42,1.29,"19_593_28","IFN3","19_593",28,17,22,14.15,26.75,10,562,6.25,84.04,37.38,0.41,4.03,5.87,6.96,257.66,173.79,83.87,0,0,183.67,239.58,120.46,11.59,26.42,44.63,203.1,"Nodo 1 - Pies mayores",7.95,1
"682","19_593_23","IFN2","19_593",33.42,18.47,10.84,267.82,32.78,58.01,58.73,0.29,2.62,7.7,8.7,136.44,89.81,46.63,0,0,59.44,127.03,57.83,3.62,11.18,15.79,88.42,"Nodo 3 - Pies mayores",2.12,1.34,"19_593_29","IFN3","19_593",29,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"683","19_593_24","IFN2","19_593",40.91,22.82,11.93,409.05,7.2,71.7,52.26,0.34,3.3,7.9,9.17,225.24,150.85,74.39,0,0,153.76,209.56,95.99,7.04,18.28,28.59,149.89,"Nodo 3 - Pies mayores",2.47,1.43,"19_593_30","IFN3","19_593",30,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"684","19_593_25","IFN2","19_593",33.46,19.42,10.27,296.35,27.03,61.02,52.86,0.31,2.79,7.13,8.1,142.61,94.09,48.52,0,0,64.75,130.51,62.23,4.24,12.58,18.19,97.24,"Nodo 3 - Pies mayores",2.22,1.27,"19_593_32","IFN3","19_593",32,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"685","19_593_26","IFN2","19_593",33.48,20.25,11.4,321.91,21.82,63.6,56.3,0.31,2.89,7.87,8.99,171.03,113.46,57.58,0,0,71.79,157.21,72.45,4.83,13.84,20.43,111.55,"Nodo 3 - Pies mayores",2.3,1.4,"19_593_34","IFN3","19_593",34,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"686","19_593_27","IFN2","19_593",28.06,25.04,12.39,492.39,0,78.66,49.48,0.35,3.63,8.05,9.42,279.59,188.65,90.93,0,0,182.51,262.8,119.57,9.42,22.67,37.08,188.73,"Nodo 3 - Pies mayores",2.54,1.39,"19_593_35","IFN3","19_593",35,20,27,14.15,30.6,11,735.42,0,96.13,35.95,0.42,4.6,6.37,7.62,366.53,250.16,116.38,0,158.11,212.59,342.82,169.8,17.68,36.1,65.06,288.64,"Nodo 1 - Pies mayores",8.1,0
"687","19_593_28","IFN2","19_593",63.12,24.32,12.43,464.49,1.38,76.4,51.1,0.35,3.52,8.11,9.48,265.04,178.48,86.56,0,0,176.66,249.74,112.62,8.59,21.18,34.16,176.56,"Nodo 3 - Pies mayores",2.52,1.43,"19_593_36","IFN3","19_593",36,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"688","19_593_29","IFN2","19_593",33.51,21.84,10.82,374.47,11.45,68.6,49.57,0.34,3.17,7.2,8.32,188.18,125.35,62.83,0,0,81.97,174.96,82.35,6.13,16.5,25.26,130.23,"Nodo 3 - Pies mayores",2.44,1.32,"19_593_38","IFN3","19_593",38,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"689","19_593_3","IFN2","19_593",33.15,14.9,8.16,174.31,42.05,46.8,54.75,0.29,2.14,5.81,6.51,68.27,43.97,24.31,0,0,0,60.67,30.8,1.84,6.8,8.65,48.08,"Nodo 3 - Pies mayores",1.9,1.16,"19_593_4","IFN3","19_593",4,2,3,31.83,17.25,10.5,233.71,24.49,54.19,60.87,0.37,2.54,6.66,7.72,115.92,75.88,40.04,0,0,0,105.77,49.08,2.92,9.55,13.04,74.6,"Nodo 1 - Pies mayores",4.25,3.5
"690","19_593_30","IFN2","19_593",33.48,20.18,11.96,319.69,22.89,63.38,59.26,0.3,2.87,8.32,9.5,178.02,118.2,59.83,0,0,72.09,165.96,74.08,4.78,13.73,20.23,112.83,"Nodo 3 - Pies mayores",2.28,1.46,"19_593_39","IFN3","19_593",39,22,30,14.15,23.9,11.5,448.63,12.11,75.08,48.12,0.39,3.54,7.04,8.28,237.64,159.54,78.1,0,0,166.01,221.66,103.48,8.14,20.35,32.54,164.51,"Nodo 1 - Pies mayores",6,1
"691","19_593_31","IFN2","19_593",33.46,19.64,11.41,303.05,25.01,61.71,58.08,0.3,2.8,7.96,9.06,161.5,106.91,54.6,0,0,67.79,148.55,68.01,4.39,12.91,18.77,104.08,"Nodo 3 - Pies mayores",2.24,1.41,"19_593_41","IFN3","19_593",41,24,31,14.15,23.25,11,424.56,13.98,73.04,47.31,0.39,3.45,6.74,7.92,215.76,144.42,71.35,0,0,154.8,199.15,94.98,7.46,19.08,30.12,151.64,"Nodo 1 - Pies mayores",5.85,1
"692","19_593_32","IFN2","19_593",132.06,13.84,9.97,150.38,45.75,43.47,72.05,0.27,1.95,7.28,8.13,72.03,46.36,25.67,0,0,0,63.91,29.82,1.46,5.73,7.03,44.04,"Nodo 3 - Pies mayores",1.79,1.47,"19_593_43","IFN3","19_593",43,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"693","19_593_33","IFN2","19_593",33.48,20.32,10.27,324.33,20.73,63.84,50.53,0.32,2.93,7,8,155.61,102.99,52.61,0,0,70.65,142.42,68.47,4.89,13.96,20.65,107.97,"Nodo 3 - Pies mayores",2.32,1.27,"19_593_45","IFN3","19_593",45,27,33,14.15,25.95,10.5,528.89,8.58,81.52,40.46,0.4,3.89,6.26,7.4,254.86,171.73,83.13,0,0,181.57,237.99,116.42,10.54,24.63,40.98,192.57,"Nodo 1 - Pies mayores",7.95,1.5
"694","19_593_34","IFN2","19_593",33.5,20.88,9.7,342.26,17.38,65.58,46.45,0.33,3.04,6.5,7.47,154.96,102.63,52.34,0,0,73.34,143.4,69.95,5.32,14.86,22.27,112.4,"Nodo 3 - Pies mayores",2.38,1.2,"19_593_46","IFN3","19_593",46,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"695","19_593_35","IFN2","19_593",33.13,14.67,9.34,169.04,42.62,46.09,63.65,0.28,2.09,6.73,7.53,75.64,48.81,26.83,0,0,0,68.37,32.41,1.76,6.56,8.28,49.01,"Nodo 3 - Pies mayores",1.87,1.34,"19_593_47","IFN3","19_593",47,28,35,31.83,19.25,10,291.04,20.21,60.48,51.95,0.38,2.86,6.2,7.23,136.58,90,46.58,0,0,63.14,124.89,60.06,4.12,12.32,17.74,94.24,"Nodo 1 - Pies mayores",6.45,2
"696","19_593_36","IFN2","19_593",142.68,13,8.84,132.81,49.58,40.85,67.96,0.27,1.84,6.46,7.19,56.8,36.29,20.5,0,0,0,49.53,24.27,1.2,4.96,5.91,36.34,"Nodo 3 - Pies mayores",1.7,1.34,"19_593_48","IFN3","19_593",48,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"697","19_593_37","IFN2","19_593",33.52,22.17,10.26,385.94,8.87,69.64,46.29,0.34,3.24,6.73,7.8,183.87,122.45,61.42,0,0,83.48,171.61,82.25,6.42,17.09,26.35,132.11,"Nodo 3 - Pies mayores",2.47,1.26,"19_593_49","IFN3","19_593",49,29,37,14.15,27.95,10.5,613.56,3.76,87.81,37.57,0.42,4.21,6.14,7.31,294.1,199.22,94.88,0,0,201.29,274.64,136.22,13.3,29.25,50.47,229.25,"Nodo 1 - Pies mayores",8.25,1.5
"698","19_593_38","IFN2","19_593",131.74,13.36,7.64,140.13,47.73,41.96,57.22,0.28,1.92,5.51,6.14,51.91,33.12,18.79,0,0,0,44.03,23.49,1.31,5.28,6.37,36.44,"Nodo 3 - Pies mayores",1.76,1.14,"19_593_50","IFN3","19_593",50,30,38,31.83,15.35,9,185.06,27.98,48.22,58.63,0.37,2.28,5.68,6.56,79.62,51.5,28.12,0,0,0,72.5,34.86,2.03,7.28,9.4,53.58,"Nodo 1 - Pies mayores",3.75,2.5
"699","19_593_39","IFN2","19_593",33.28,16.12,9.25,204.18,38.97,50.65,57.36,0.29,2.3,6.59,7.4,89.9,58.39,31.51,0,0,0,81.41,39.34,2.36,8.16,10.79,60.66,"Nodo 3 - Pies mayores",1.97,1.25,"19_593_51","IFN3","19_593",51,31,39,31.83,21.55,10,364.74,18.12,67.7,46.4,0.38,3.21,6.15,7.19,169.8,112.79,57.01,0,0,78.5,155.27,76.26,5.88,16,24.34,122.48,"Nodo 1 - Pies mayores",7.4,2
"700","19_593_4","IFN2","19_593",33.33,16.92,7.49,224.83,35.36,53.15,44.28,0.3,2.46,5.21,5.87,80.32,52.09,28.23,0,0,0,72.57,38.25,2.75,9.13,12.35,62.48,"Nodo 3 - Pies mayores",2.07,0.99,"19_593_5","IFN3","19_593",5,3,4,31.83,18.65,8.5,273.18,22.01,58.59,45.58,0.39,2.8,5.22,6.07,109.63,71.81,37.83,0,0,0,100.25,50.81,3.73,11.44,16.23,82.21,"Nodo 1 - Pies mayores",3.8,2
"701","19_593_40","IFN2","19_593",33.45,19.31,10.27,292.83,28.02,60.66,53.16,0.3,2.77,7.15,8.12,140.95,92.95,47.99,0,0,64,128.97,61.44,4.16,12.4,17.89,95.9,"Nodo 3 - Pies mayores",2.21,1.27,"19_593_52","IFN3","19_593",52,32,40,31.83,21.85,11,374.97,16.92,68.64,50.34,0.38,3.23,6.82,7.98,191.4,127.55,63.85,0,0,82.56,176.66,83.28,6.14,16.52,25.3,131.25,"Nodo 1 - Pies mayores",4.75,2
