"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"809","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_20","IFN3","19_603",20,20,0,14.15,23,9,415.48,6.51,72.26,39.13,0.46,3.55,4.85,5.92,173.71,115.63,58.08,0,0,86.83,158.17,82,7.21,18.61,29.22,137.05,"Nodo 1 - Pies mayores",.,.
"810","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_23","IFN3","19_603",23,23,0,31.83,15.25,7,182.65,16.06,47.91,45.9,0.45,2.37,3.83,4.62,61.52,39.54,21.98,0,0,0,53.57,29.44,1.98,7.17,9.23,47.83,"Nodo 1 - Pies mayores",.,.
"811","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_4","IFN3","19_603",4,4,0,14.15,24,8.5,452.39,4.67,75.4,35.42,0.47,3.72,4.5,5.52,178.34,118.91,59.43,0,0,93.03,163.07,86.61,8.24,20.54,32.92,148.32,"Nodo 1 - Pies mayores",.,.
"812","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_5","IFN3","19_603",5,5,0,31.83,14.25,7,159.48,17.22,44.77,49.12,0.45,2.21,3.85,4.63,53.97,34.52,19.45,0,0,0,47,25.51,1.6,6.13,7.63,40.87,"Nodo 1 - Pies mayores",.,.
"813","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_9","IFN3","19_603",9,9,0,14.15,31.25,10.5,766.99,0,98.17,33.6,0.47,4.8,5.6,6.91,364.75,249.04,115.71,0,163.07,204.84,340.62,172.48,18.89,37.9,69.01,298.29,"Nodo 1 - Pies mayores",.,.
"814","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_1","IFN3","19_603",1,1,0,31.83,13.8,8,149.57,17.73,43.35,57.97,0.44,2.12,4.47,5.38,57.8,37,20.8,0,0,0,51.44,25.88,1.45,5.69,6.98,40,"Nodo 1 - Pies mayores",.,.
"815","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_13","IFN3","19_603",13,13,0,14.15,23.2,9.5,422.73,5.91,72.88,40.95,0.46,3.57,5.14,6.28,186.21,124.19,62.02,0,0,89.65,172.49,86.35,7.41,18.99,29.94,142.69,"Nodo 1 - Pies mayores",.,.
"816","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_2","IFN3","19_603",2,2,0,31.83,17.55,8.5,241.9,13.92,55.13,48.43,0.45,2.7,4.7,5.68,97.5,63.58,33.92,0,0,0,89.16,44.68,3.08,9.94,13.69,71.39,"Nodo 1 - Pies mayores",.,.
"817","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_21","IFN3","19_603",21,21,0,31.83,16.75,8.5,220.35,14.69,52.62,50.75,0.44,2.58,4.72,5.7,89.11,57.92,31.19,0,0,0,81.48,40.48,2.66,8.92,12.01,64.07,"Nodo 1 - Pies mayores",.,.
"818","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_3","IFN3","19_603",3,3,0,31.83,19.65,8.5,303.26,11.18,61.73,43.26,0.45,3.03,4.64,5.63,121.26,79.71,41.55,0,0,63.25,110.88,56.74,4.4,12.92,18.79,92.85,"Nodo 1 - Pies mayores",.,.
"819","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_19","IFN3","19_603",19,19,0,31.83,16.4,9,211.24,15.39,51.52,54.88,0.44,2.51,5.05,6.09,90.46,58.79,31.67,0,0,0,82.37,40.1,2.49,8.49,11.32,62.41,"Nodo 1 - Pies mayores",.,.
"820","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_8","IFN3","19_603",8,8,0,14.15,23.2,7,422.73,5.31,72.88,30.17,0.48,3.64,3.64,4.46,138.2,91.51,46.7,0,0,82.25,125.35,71.5,7.41,18.99,29.94,127.84,"Nodo 1 - Pies mayores",.,.
"821","19_603_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_603_15","IFN3","19_603",15,15,0,31.83,15.15,8,180.27,16.64,47.6,52.81,0.44,2.33,4.45,5.36,69.2,44.6,24.6,0,0,0,61.59,31.53,1.94,7.07,9.06,49.6,"Nodo 1 - Pies mayores",.,.
"822","19_603_1","IFN2","19_603",43.52,18.88,6.01,280.03,11.73,59.32,31.81,0.49,2.99,3.06,3.78,80,52.01,27.99,0,0,0,71.56,42.08,3.88,11.78,16.8,74.54,"Nodo 3 - Pies inventariados",5.83,1.51,13.05,"19_603_6","IFN3","19_603",6,6,1,31.83,21.15,7.5,351.33,10.06,66.44,35.46,0.46,3.29,4.02,4.89,123.67,81.48,42.19,0,0,70.29,111.82,61.36,5.54,15.32,23.1,105.32,"Nodo 1 - Pies mayores",8.1,3
"823","19_603_2","IFN2","19_603",43.51,18.72,6.01,275.17,12.95,58.8,32.13,0.49,2.96,3.08,3.8,78.75,51.17,27.58,0,0,0,70.51,41.34,3.78,11.54,16.4,73.06,"Nodo 3 - Pies inventariados",5.82,1.51,12.9,"19_603_7","IFN3","19_603",7,7,2,31.83,19.65,6.5,303.26,12.14,61.73,33.08,0.47,3.08,3.47,4.2,93.32,60.96,32.36,0,0,0,82.55,48.07,4.4,12.92,18.79,84.18,"Nodo 1 - Pies mayores",6.75,2
"824","19_603_3","IFN2","19_603",43.63,21.12,8.48,350.46,7.44,66.36,40.13,0.48,3.29,4.38,5.46,139.04,91.87,47.17,0,0,72.52,126.87,66.01,5.52,15.28,23.02,109.82,"Nodo 3 - Pies inventariados",5.92,1.98,15.2,"19_603_10","IFN3","19_603",10,10,3,14.15,26.25,10.5,541.19,3.91,82.47,40,0.46,4.01,5.7,6.99,260.57,175.72,84.85,0,0,183.69,243.33,119.29,10.92,25.29,42.33,197.83,"Nodo 1 - Pies mayores",11.05,4
"825","19_603_4","IFN2","19_603",43.57,19.64,8.62,303.08,10.41,61.71,43.9,0.47,3.05,4.53,5.62,122.92,80.83,42.09,0,0,63.33,111.94,57.22,4.4,12.91,18.78,93.3,"Nodo 3 - Pies inventariados",5.84,2.12,13.8,"19_603_11","IFN3","19_603",11,11,4,31.83,21.75,11.5,371.54,8.88,68.33,52.87,0.44,3.28,6.47,7.88,198.13,132.13,66,0,0,138.41,184.8,84.78,6.05,16.35,24.98,132.16,"Nodo 1 - Pies mayores",7.95,5
"826","19_603_5","IFN2","19_603",43.61,20.5,7.87,329.98,8.97,64.39,38.41,0.48,3.21,4.07,5.05,122.07,80.34,41.73,0,0,67.1,109.74,59.17,5.02,14.25,21.15,99.6,"Nodo 3 - Pies inventariados",5.9,1.87,14.6,"19_603_12","IFN3","19_603",12,12,5,14.15,22.55,9,399.38,7.1,70.84,39.91,0.46,3.48,4.86,5.93,167.21,111.15,56.06,0,0,83.58,152.25,78.65,6.78,17.78,27.64,130.85,"Nodo 1 - Pies mayores",7.95,3
"827","19_603_6","IFN2","19_603",90.99,26.66,8.05,558.25,0,83.76,30.2,0.51,4.2,3.98,5.02,207.15,138.97,68.17,0,0,107.46,190.8,104.61,11.47,26.22,44.21,186.5,"Nodo 3 - Pies inventariados",6.16,1.55,20.5,"19_603_17","IFN3","19_603",17,17,6,14.15,30.6,11.5,735.42,1.09,96.13,37.58,0.46,4.66,6.25,7.7,382.79,261.53,121.26,0,159.55,214.87,357.04,174.52,17.68,36.1,65.06,293.37,"Nodo 1 - Pies mayores",10.1,5
"828","19_603_7","IFN2","19_603",47.51,25.18,9.38,497.88,5.08,79.1,37.25,0.48,3.91,4.86,6.07,215.34,144.41,70.94,0,0,166.05,199.11,101.86,9.58,22.96,37.66,172.06,"Nodo 3 - Pies inventariados",6.08,1.88,19.1,"19_603_22","IFN3","19_603",22,22,7,14.15,29.3,10,674.26,2.13,92.05,34.13,0.47,4.51,5.35,6.58,307.13,208.5,98.63,0,0,208.74,285.58,146.04,15.43,32.64,57.61,251.71,"Nodo 1 - Pies mayores",10.2,2.5
