"","X","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"3617",3617,"9_621_24","IFN2","9_621",NA,NA,24,NA,33.39,21.43,10.64,360.75,9.69,67.33,49.64,0.41,3.66,6.24,7.58,172.83,158.37,14.46,0,0,0,0,74.38,0,52.1,161.31,75.25,0,15.72,29.33,59.71,180.01,"Nodo 3 - Pies inventariados",4.33,3.14,17.1,"9_621_28","IFN3","9_621",28,28,24,31.83,22.2,10.68,387.04,3.07,1.23,69.74,48.12,0.47,3.92,5.66,6.96,185.22,170.61,14.6,5.9,0,0,0,0,79.46,0,50.55,171.8,81.06,0,17.25,31.54,64.06,193.91,"Nodo 1 - Pies inventariados",5.1,3.18
"3618",3618,"9_621_25","IFN2","9_621",NA,NA,25,NA,33.4,21.66,8.64,368.38,7.24,68.04,39.91,0.44,3.87,4.88,6.07,141.82,131.39,10.43,0,0,0,0,70.74,0,47.19,129,62.43,0,19.5,38.13,60.97,181.03,"Nodo 3 - Pies inventariados",4.36,3.14,17.3,"9_621_29","IFN3","9_621",29,29,25,31.83,20.84,9.23,340.97,11.23,1.09,65.46,44.29,0.46,3.74,5.02,6.15,141.4,129.84,11.56,4.5,0,0,0,0,67.22,0,50.49,127.21,61.69,0,16.53,32.48,56.44,167.14,"Nodo 1 - Pies inventariados",3.54,3.73
"3619",3619,"9_621_26","IFN2","9_621",NA,NA,26,NA,33.38,20.87,9.12,342.09,15.58,65.57,43.7,0.41,3.64,5.38,6.58,140.11,128.75,11.36,0,0,0,0,67.32,0,49.89,126.14,61.17,0,16.78,33.04,56.62,167.62,"Nodo 3 - Pies inventariados",4.32,3.12,16.55,"9_621_30","IFN3","9_621",30,30,26,31.83,21.43,10.36,360.71,6.73,1.15,67.33,48.36,0.46,3.79,5.58,6.83,168.16,154.27,13.89,5.35,0,0,0,0,73.7,0,51.42,156.59,73.3,0,16.09,30.22,59.71,179.32,"Nodo 1 - Pies inventariados",4.88,4.36
"3620",3620,"9_621_27","IFN2","9_621",NA,NA,27,NA,33.3,17.63,8.6,244.13,32.05,55.39,48.78,0.37,3.03,5.39,6.47,96.51,86.64,9.87,0,0,0,0,0,0,68.73,88.13,41.17,0,11.14,24.4,40.41,117.11,"Nodo 3 - Pies inventariados",4.23,3.1,13.4,"9_621_32","IFN3","9_621",32,32,27,31.83,16.84,8.95,222.74,25.48,0.71,52.91,53.17,0.42,2.97,5.19,6.24,92.5,82.31,10.19,2.94,0,0,0,0,0,0,65.83,83.62,39.11,0,9.48,21.05,36.87,106.5,"Nodo 1 - Pies inventariados",3.44,3.45
"3621",3621,"9_621_28","IFN2","9_621",NA,NA,28,NA,33.39,21.29,9.13,355.86,12.08,66.87,42.89,0.42,3.74,5.31,6.52,145.46,134.08,11.39,0,0,0,0,69.7,0,49.34,131.05,63.7,0,17.7,34.46,58.9,174.77,"Nodo 3 - Pies inventariados",4.34,3.13,16.95,"9_621_33","IFN3","9_621",33,33,28,31.83,21.99,10,379.7,5.52,1.21,69.08,45.48,0.47,3.92,5.33,6.55,169.85,156.69,13.16,5.41,0,0,0,0,76.2,0,49.61,154.9,74.45,0,17.83,33.32,62.85,188.45,"Nodo 1 - Pies inventariados",5.04,4
"3622",3622,"9_621_29","IFN2","9_621",NA,NA,29,NA,33.34,18.92,9.11,281.16,23.99,59.44,48.15,0.39,3.26,5.57,6.72,116.78,105.71,11.07,0,0,0,0,0,0,66.23,105.07,50.23,0,12.84,26.66,46.54,136.26,"Nodo 3 - Pies inventariados",4.27,3.11,14.65,"9_621_34","IFN3","9_621",34,34,29,31.83,18.73,10.73,275.62,19.09,0.88,58.85,57.26,0.43,3.22,6.14,7.38,135.99,122.01,13.98,4.33,0,0,0,0,58.16,0,73.02,126.56,57.97,0,10.79,21.61,45.62,135.99,"Nodo 1 - Pies inventariados",4.08,4.73
"3623",3623,"9_621_3","IFN2","9_621",NA,NA,3,NA,33.35,19.42,11.61,296.08,22.06,61,59.82,0.38,3.18,7.24,8.6,157.86,141.91,15.95,0,0,0,0,63.66,0,72.93,148.25,67.43,0,11.08,21.33,49.01,148.84,"Nodo 3 - Pies inventariados",4.27,3.11,15.15,"9_621_4","IFN3","9_621",4,4,3,31.83,20.04,11.5,315.5,13.39,1,62.97,57.38,0.44,3.42,6.46,7.78,165.68,149.73,15.94,5.27,0,0,0,0,67.27,0,71.35,151.2,71.14,0,12.2,23.14,52.22,158.7,"Nodo 1 - Pies inventariados",4.89,3
"3625",3625,"9_621_31","IFN2","9_621",NA,NA,31,NA,33.34,18.92,9.11,281.07,24.93,59.43,48.15,0.39,3.25,5.59,6.74,116.71,105.65,11.06,0,0,0,0,0,0,66.18,104.99,50.2,0,12.84,26.66,46.52,136.22,"Nodo 3 - Pies inventariados",4.27,3.11,14.65,"9_621_36","IFN3","9_621",36,35,31,31.83,17.67,11,245.27,22.45,0.78,55.52,62.25,0.42,3,6.41,7.65,125.36,111.34,14.02,3.99,0,0,0,0,0,0,88.79,115.48,52.9,0,8.99,18.46,40.6,120.95,"Nodo 1 - Pies inventariados",3.02,5
"3626",3626,"9_621_32","IFN2","9_621",NA,NA,32,NA,49.27,22.67,9.66,403.7,0,71.23,42.59,0.45,4.01,5.35,6.66,173.29,160.88,12.41,0,0,0,0,79.76,0,47.96,159.53,76.44,0,20.01,37.11,66.82,200.38,"Nodo 3 - Pies inventariados",4.37,3.16,18.3,"9_621_37","IFN3","9_621",37,36,32,14.15,23.7,11.14,441.06,0.64,0.62,74.45,46.99,0.47,4.17,5.85,7.2,218.25,202.7,15.55,3.09,0,0,0,0,151.29,0,49.01,200.85,96.31,0,19.87,34.7,73,223.89,"Nodo 1 - Pies inventariados",5.4,4.64
"3627",3627,"9_621_4","IFN2","9_621",NA,NA,4,NA,133.04,15.52,10.11,189.28,35.64,48.77,65.12,0.35,2.57,6.54,7.71,90.36,78.97,11.39,0,0,0,0,0,0,72.61,82.29,37.52,0,6.8,15.3,31.33,90.95,"Nodo 3 - Pies inventariados",4.17,3.11,11.35,"9_621_5","IFN3","9_621",5,5,4,31.83,14.79,10.36,171.87,26.19,0.55,46.47,70.06,0.41,2.53,6.11,7.27,84.83,73.51,11.33,2.7,0,0,0,0,0,0,69.08,77.12,34.93,0,5.82,13.38,28.45,82.57,"Nodo 1 - Pies inventariados",3.44,3.36
"3628",3628,"9_621_5","IFN2","9_621",NA,NA,5,NA,33.39,21.33,10.63,357.25,10.89,67,49.86,0.41,3.63,6.27,7.61,171.22,156.79,14.44,0,0,0,0,73.69,0,63.18,159.77,74.49,0,15.52,29.03,59.13,178.17,"Nodo 3 - Pies inventariados",4.33,3.13,17,"9_621_6","IFN3","9_621",6,6,5,14.15,22.69,12.05,404.36,2.5,0.57,71.28,53.09,0.46,3.91,6.44,7.87,218.65,201,17.65,3.09,0,0,0,0,144.33,0,63.79,204.69,95.5,0,16.44,28.81,66.93,207.68,"Nodo 1 - Pies inventariados",5.69,4.55
"3629",3629,"9_621_6","IFN2","9_621",NA,NA,6,NA,33.32,18.18,10.1,259.64,30.36,57.12,55.55,0.37,3.04,6.41,7.6,120.86,108.23,12.63,0,0,0,0,0,0,72.72,110.98,51.42,0,10.49,21.69,42.98,126.58,"Nodo 3 - Pies inventariados",4.23,3.1,13.95,"9_621_7","IFN3","9_621",7,7,6,31.83,18.14,10.09,258.56,20.81,0.82,57,55.62,0.43,3.15,5.79,6.96,120.27,107.67,12.6,3.83,0,0,0,0,0,0,72.97,110.36,51.16,0,10.44,21.61,42.8,126.01,"Nodo 1 - Pies inventariados",4.19,3.09
"3630",3630,"9_621_7","IFN2","9_621",NA,NA,7,NA,132.99,15.32,9.11,184.33,38.16,48.13,59.44,0.35,2.58,5.88,6.97,79.05,69.27,9.78,0,0,0,0,0,0,59,71.1,32.91,0,7.2,16.77,30.51,87.39,"Nodo 3 - Pies inventariados",4.17,3.11,11.15,"9_621_8","IFN3","9_621",8,8,7,31.83,13.31,9.64,139.1,27.25,0.44,41.81,72.41,0.41,2.31,5.67,6.77,64.68,55.32,9.36,2.06,0,0,0,0,0,0,50.82,57.25,26.28,0,4.65,11.53,23.02,65.49,"Nodo 1 - Pies inventariados",2.16,3.64
"3631",3631,"9_621_8","IFN2","9_621",NA,NA,8,NA,33.32,18.39,10.6,265.54,28.61,57.77,57.67,0.37,3.05,6.72,7.96,129.82,116.2,13.62,0,0,0,0,55.86,0,73.64,120.86,55.21,0,10.36,21.02,43.95,130.54,"Nodo 3 - Pies inventariados",4.24,3.1,14.15,"9_621_9","IFN3","9_621",9,9,8,31.83,19.15,11.5,288.03,17.28,0.92,60.16,60.05,0.43,3.25,6.57,7.88,152.31,136.69,15.62,4.85,0,0,0,0,61.84,0,73.71,139.01,64.95,0,10.76,20.93,47.67,144.32,"Nodo 1 - Pies inventariados",5,4
"3632",3632,"9_621_9","IFN2","9_621",NA,NA,9,NA,133.13,16.31,8.61,208.86,32.86,51.23,52.79,0.37,2.8,5.41,6.49,83.65,74.19,9.45,0,0,0,0,0,0,61.6,76.44,35.25,0,8.99,20.53,34.57,99.34,"Nodo 3 - Pies inventariados",4.21,3.11,12.1,"9_621_10","IFN3","9_621",10,10,9,31.83,14.31,9.32,160.87,26.73,0.51,44.96,65.11,0.42,2.5,5.45,6.53,71.42,61.86,9.55,2.27,0,0,0,0,0,0,54.93,64.11,29.39,0,5.85,14.06,26.63,75.93,"Nodo 1 - Pies inventariados",2.21,3.82
"3633",3633,"9_68_1","IFN2","9_68",NA,NA,1,NA,46.09,22.58,9.51,400.47,6.07,70.94,42.12,0.46,4.05,5.1,6.28,169.29,157.18,12.12,0,0,0,0,78.78,0,47.76,156.66,74.68,0,20.06,37.44,66.29,198.46,"Nodo 3 - Pies inventariados",4.48,3.01,18.1,"9_68_1","IFN3","9_68",1,1,1,14.15,23.92,10.14,449.2,0.73,0.64,75.13,42.38,0.53,4.43,4.76,6.04,201.18,187.9,13.28,2.85,0,0,0,0,147.3,0,46.34,183.53,89.28,0,22.17,39.46,74.35,225.27,"Nodo 1 - Pies inventariados",5.82,3.64
"3634",3634,"9_68_10","IFN2","9_68",NA,NA,10,NA,35.2,17.56,10,242.31,20.71,55.18,56.95,0.42,3.04,5.78,6.95,112.24,100.02,12.22,0,0,0,0,0,0,83.54,102.38,47.52,0,9.63,20.33,40.11,117.59,"Nodo 3 - Pies inventariados",4.36,3,13.2,"9_68_14","IFN3","9_68",14,14,10,31.83,16.96,10.18,225.81,13.91,0.72,53.27,60.05,0.49,3.07,5.15,6.39,107.14,94.88,12.26,3.41,0,0,0,0,0,0,81.22,98.03,45.08,0,8.6,18.43,37.38,109.49,"Nodo 1 - Pies inventariados",3.76,3.18
"3635",3635,"9_68_11","IFN2","9_68",NA,NA,11,NA,35.24,18.91,9.01,280.78,15.13,59.4,47.64,0.44,3.38,5.02,6.12,115.25,104.37,10.88,0,0,0,0,0,0,66.02,104.57,49.59,0,12.95,26.98,46.48,135.99,"Nodo 3 - Pies inventariados",4.41,3.01,14.5,"9_68_15","IFN3","9_68",15,15,11,31.83,19.75,10.09,306.24,8.82,0.97,62.04,51.1,0.51,3.61,4.96,6.21,140.6,127.53,13.07,4.48,0,0,0,0,62.72,0,67.26,129.02,60.59,0,13.17,26.03,50.69,150.48,"Nodo 1 - Pies inventariados",5.25,4.09
"3636",3636,"9_68_12","IFN2","9_68",NA,NA,12,NA,35.29,22.47,10.01,396.66,7.92,70.6,44.53,0.46,3.98,5.45,6.67,176.98,163.81,13.16,0,0,0,0,79.4,0,49.22,161.48,77.83,0,18.91,34.93,65.66,197.34,"Nodo 3 - Pies inventariados",4.47,3.01,18,"9_68_16","IFN3","9_68",16,16,12,14.15,23.25,9.73,424.66,2,0.6,73.05,41.83,0.53,4.33,4.58,5.82,182.97,170.47,12.5,2.59,0,0,0,0,83.99,0,46.66,167.92,81,0,21.31,38.9,70.29,211.49,"Nodo 1 - Pies inventariados",5.25,2.73
"3637",3637,"9_68_13","IFN2","9_68",NA,NA,13,NA,35.2,17.78,9,248.19,19.83,55.85,50.64,0.43,3.15,5.13,6.21,102.79,92.21,10.58,0,0,0,0,0,0,69.92,93.24,43.81,0,10.94,23.57,41.08,119.4,"Nodo 3 - Pies inventariados",4.38,3,13.4,"9_68_18","IFN3","9_68",18,18,13,31.83,18.45,10.55,267.36,10.68,0.85,57.96,57.16,0.5,3.33,5.26,6.55,129.89,116.35,13.54,4.13,0,0,0,0,56.24,0,73.16,117.17,55.28,0,10.51,21.31,44.25,131.35,"Nodo 1 - Pies inventariados",5.05,4.55
"3638",3638,"9_68_14","IFN2","9_68",NA,NA,14,NA,35.26,20.29,8.51,323.39,11.79,63.75,41.92,0.46,3.68,4.63,5.71,123.7,113.53,10.16,0,0,0,0,62.29,0,49.42,112.9,53.94,0,16.54,33.65,53.53,157.67,"Nodo 3 - Pies inventariados",4.44,3.01,15.85,"9_68_19","IFN3","9_68",19,19,14,31.83,20.62,7.77,334.02,3.76,1.06,64.79,37.69,0.53,3.96,3.63,4.64,115.97,107.14,8.83,3.69,0,0,0,0,62.18,0,47.07,103.58,50.91,0,18.75,38.7,55.29,163.65,"Nodo 1 - Pies inventariados",4.77,2.27
"3639",3639,"9_68_15","IFN2","9_68",NA,NA,15,NA,35.28,21.61,9.01,366.91,9.32,67.9,41.67,0.46,3.9,4.88,6,147.53,136.38,11.15,0,0,0,0,71.42,0,48.42,133.87,64.8,0,18.68,36.2,60.73,180.42,"Nodo 3 - Pies inventariados",4.46,3.01,17.15,"9_68_20","IFN3","9_68",20,20,15,14.15,23.73,9.64,442.19,1.37,0.63,74.54,40.61,0.53,4.43,4.52,5.74,188.07,175.85,12.23,2.66,0,0,0,0,86.81,0,45.13,172.87,83.55,0,22.71,41.12,73.19,220.57,"Nodo 1 - Pies inventariados",6.58,3.64
"3640",3640,"9_68_16","IFN2","9_68",NA,NA,16,NA,35.26,20.13,9.01,318.35,12.93,63.25,44.73,0.45,3.61,4.96,6.08,129.39,118.31,11.08,0,0,0,0,62.64,0,51.05,117.39,56.21,0,15.38,30.98,52.69,155.26,"Nodo 3 - Pies inventariados",4.43,3.01,15.7,"9_68_27","IFN3","9_68",27,27,16,31.83,21.57,8.73,365.28,2.6,1.16,67.75,40.47,0.53,4.08,4.09,5.21,142.16,131.56,10.6,4.53,0,0,0,0,70.39,0,47.51,129.22,62.51,0,19.11,37.36,60.46,179.44,"Nodo 1 - Pies inventariados",5.87,2.73
"3641",3641,"9_68_17","IFN2","9_68",NA,NA,17,NA,35.18,16.92,7.5,224.81,21.56,53.15,44.35,0.44,3.09,4.22,5.18,77.56,69.61,7.95,0,0,0,0,0,0,58.79,69.91,33.07,0,11.25,26.08,37.21,107.61,"Nodo 3 - Pies inventariados",4.37,3,12.55,"9_68_36","IFN3","9_68",36,36,17,31.83,17.57,9.05,242.46,13.13,0.77,55.2,51.48,0.5,3.25,4.51,5.63,101.1,90.51,10.59,3.22,0,0,0,0,0,0,70,91.27,43,0,10.55,22.84,40.13,116.53,"Nodo 1 - Pies inventariados",5.02,4.55
"3642",3642,"9_68_18","IFN2","9_68",NA,NA,18,NA,140.7,16.65,9,217.72,22.35,52.31,54.08,0.42,2.94,5.19,6.26,91.11,80.91,10.2,0,0,0,0,0,0,65.17,82.65,38.44,0,9.14,20.4,36.04,104.02,"Nodo 3 - Pies inventariados",4.35,3,12.3,"9_68_41","IFN3","9_68",41,41,18,31.83,17.8,9.64,248.84,12.34,0.79,55.92,54.14,0.5,3.26,4.81,6,110.63,98.96,11.68,3.52,0,0,0,0,0,0,72.34,101.69,47.02,0,10.33,21.85,41.19,120.38,"Nodo 1 - Pies inventariados",5.5,3.64
"3643",3643,"9_68_19","IFN2","9_68",NA,NA,19,NA,35.22,18.19,8.51,259.97,17.1,57.16,46.75,0.44,3.27,4.75,5.81,101.1,91.25,9.85,0,0,0,0,0,0,66.04,92.26,43.35,0,12.27,26.48,43.03,125.13,"Nodo 3 - Pies inventariados",4.39,3.01,13.8,"9_68_49","IFN3","9_68",49,49,19,31.83,18.85,9.59,279.05,9.8,0.89,59.22,50.88,0.51,3.47,4.72,5.91,122.37,110.45,11.92,3.9,0,0,0,0,56.63,0,68.59,113.02,52.48,0,12.13,24.92,46.19,135.72,"Nodo 1 - Pies inventariados",5.05,4.09
"3644",3644,"9_68_2","IFN2","9_68",NA,NA,2,NA,138.33,13.13,8.03,135.34,25.42,41.24,61.14,0.42,2.35,4.63,5.61,52.09,44.82,7.27,0,0,0,0,0,0,44.46,46.18,21.3,0,5.28,13.81,22.4,62.79,"Nodo 3 - Pies inventariados",4.28,3.03,8.85,"9_68_3","IFN3","9_68",3,3,2,31.83,13.08,8.64,134.46,14.63,0.43,41.11,66,0.5,2.43,4.33,5.4,55.9,47.92,7.98,1.78,0,0,0,0,0,0,46.31,48.35,22.77,0,4.9,12.6,22.26,62.53,"Nodo 1 - Pies inventariados",4.23,3.64
"3645",3645,"9_68_3","IFN2","9_68",NA,NA,3,NA,138.27,13.02,7.52,133.22,27.29,40.92,57.76,0.42,2.35,4.35,5.28,47.98,41.36,6.62,0,0,0,0,0,0,41.87,40.35,19.65,0,5.48,14.63,22.05,61.81,"Nodo 3 - Pies inventariados",4.27,3.02,8.75,"9_68_4","IFN3","9_68",4,4,3,31.83,12.57,8.59,124.12,15.05,0.4,39.49,68.34,0.5,2.34,4.31,5.38,51.64,44,7.63,1.64,0,0,0,0,0,0,42.86,44.87,20.91,0,4.41,11.61,20.54,57.47,"Nodo 1 - Pies inventariados",3.82,4.09
"3646",3646,"9_68_4","IFN2","9_68",NA,NA,4,NA,35.23,18.86,8.5,279.31,16.12,59.24,45.1,0.44,3.4,4.73,5.79,108.01,98.03,9.98,0,0,0,0,0,0,63.94,98.56,46.58,0,13.54,28.66,46.23,135,"Nodo 3 - Pies inventariados",4.41,3,14.45,"9_68_5","IFN3","9_68",5,5,4,31.83,19.79,9.59,307.5,7.84,0.98,62.16,48.47,0.51,3.65,4.67,5.87,133.84,121.71,12.13,4.26,0,0,0,0,61.94,0,64.63,123.62,57.83,0,13.86,27.73,50.9,150.32,"Nodo 1 - Pies inventariados",5.34,4.09
"3647",3647,"9_68_5","IFN2","9_68",NA,NA,5,NA,35.25,19.72,10.01,305.34,14.05,61.94,50.74,0.44,3.46,5.61,6.8,138.98,126.08,12.9,0,0,0,0,62.36,0,66.97,126.79,59.9,0,13.22,26.2,50.54,149.87,"Nodo 3 - Pies inventariados",4.42,3.01,15.3,"9_68_6","IFN3","9_68",6,6,5,31.83,20.42,11.55,327.4,4.82,1.04,64.14,56.55,0.51,3.66,5.61,7.04,172.14,155.99,16.15,5.48,0,0,0,0,69.65,0,69.85,160.89,74.12,0,12.79,23.99,54.19,165.08,"Nodo 1 - Pies inventariados",5.12,4.55
"3648",3648,"9_68_6","IFN2","9_68",NA,NA,6,NA,35.27,20.59,10.01,332.94,10.61,64.68,48.61,0.45,3.63,5.52,6.73,150.6,137.53,13.07,0,0,0,0,67.57,0,63.4,137.43,65.35,0,14.87,28.81,55.11,164.14,"Nodo 3 - Pies inventariados",4.44,3.01,16.15,"9_68_9","IFN3","9_68",9,9,6,31.83,19.86,10.64,309.72,6.86,0.99,62.39,53.56,0.51,3.6,5.19,6.51,150.11,135.95,14.16,4.78,0,0,0,0,64.6,0,68.71,140.09,64.59,0,12.76,24.81,51.27,153.42,"Nodo 1 - Pies inventariados",3.71,3.64
"3649",3649,"9_68_7","IFN2","9_68",NA,NA,7,NA,35.22,18.18,10.51,259.6,18.02,57.12,57.79,0.43,3.13,6.03,7.25,125.91,112.55,13.36,0,0,0,0,0,0,84.05,114.38,53.48,0,10.13,20.72,42.97,127.29,"Nodo 3 - Pies inventariados",4.38,3.01,13.8,"9_68_10","IFN3","9_68",10,10,7,31.83,19.92,11.14,311.71,5.86,0.99,62.59,55.9,0.51,3.59,5.43,6.81,158.43,143.26,15.17,5.04,0,0,0,0,65.83,0,69.94,145.8,68.07,0,12.35,23.69,51.59,155.7,"Nodo 1 - Pies inventariados",6.12,3.64
"3650",3650,"9_68_8","IFN2","9_68",NA,NA,8,NA,121.56,25.22,9.51,499.71,0,79.24,37.7,0.48,4.57,4.94,6.15,207.63,196.09,11.54,0,0,0,0,155.2,0,28.44,192.12,93.17,0,27.18,47.76,82.71,250.82,"Nodo 3 - Pies inventariados",4.52,3.01,20.7,"9_68_12","IFN3","9_68",12,12,8,14.15,25.71,10.59,519.27,0,0.73,80.78,41.19,0.53,4.73,4.97,6.31,240.77,226.95,13.81,3.41,0,0,0,0,166,0,43.2,223.95,107.83,0,26,44,85.95,263.79,"Nodo 1 - Pies inventariados",5.01,4.09
"3651",3651,"9_68_9","IFN2","9_68",NA,NA,9,NA,35.21,18.08,10,256.68,18.93,56.79,55.33,0.43,3.14,5.73,6.91,118.38,105.96,12.42,0,0,0,0,0,0,72.46,107.98,50.35,0,10.42,21.66,42.49,124.91,"Nodo 3 - Pies inventariados",4.38,3,13.7,"9_68_13","IFN3","9_68",13,13,9,31.83,17.97,10.18,253.57,11.54,0.81,56.45,56.67,0.5,3.26,5.08,6.34,119.24,106.55,12.69,3.8,0,0,0,0,0,0,73.28,109.11,50.62,0,10.08,20.94,41.97,123.62,"Nodo 1 - Pies inventariados",4.27,3.18
"3652",3652,"9_714_1","IFN2","9_714",NA,NA,1,NA,33.48,18.09,12.27,256.93,33.59,56.82,67.85,0.34,2.86,8.12,9.47,146.71,130.13,16.58,0,0,0,0,56.71,0,92.28,136.26,61.83,0,8.68,17.13,42.53,130.16,"Nodo 3 - Pies inventariados",4.34,3.27,13.75,"9_714_1","IFN3","9_714",1,1,1,31.83,16.69,10.82,218.69,24.82,0.7,52.42,64.83,0.41,2.84,6.34,7.56,110.82,97.63,13.19,3.53,0,0,0,0,0,0,82.35,102.81,46.39,0,7.8,16.59,36.2,106.97,"Nodo 1 - Pies inventariados",2.94,1.82
"3653",3653,"9_714_10","IFN2","9_714",NA,NA,10,NA,23.77,27.16,12.82,579.33,1.54,85.32,47.19,0.41,4.47,7.51,9.11,325.11,306.41,18.7,0,0,0,0,190.58,215.75,45.73,306.88,145.59,0,25.45,39.83,95.89,306.76,"Nodo 3 - Pies inventariados",4.56,3.32,22.6,"9_714_14","IFN3","9_714",14,14,10,14.15,28.32,11.77,629.76,1.04,0.89,88.96,41.58,0.47,4.92,6.22,7.63,321.32,305.96,15.36,4.55,0,0,0,0,194.21,218.6,28.32,298.74,145.37,0,30.8,48.15,104.24,328.57,"Nodo 1 - Pies inventariados",5.72,2.27
"3654",3654,"9_714_11","IFN2","9_714",NA,NA,11,NA,33.46,17.38,9.77,237.32,36.12,54.61,56.21,0.35,2.89,6.37,7.53,107.44,95.69,11.75,0,0,0,0,0,0,71.96,98.92,45.46,0,9.56,20.41,39.28,114.72,"Nodo 3 - Pies inventariados",4.33,3.27,13.05,"9_714_15","IFN3","9_714",15,15,11,31.83,16.83,9.95,222.51,24.12,0.71,52.88,59.14,0.42,2.92,5.78,6.92,103.23,91.41,11.82,3.29,0,0,0,0,0,0,78.49,94.67,43.43,0,8.6,18.61,36.83,107.48,"Nodo 1 - Pies inventariados",3.78,3.45
"3655",3655,"9_714_12","IFN2","9_714",NA,NA,12,NA,33.57,21,10.79,346.22,18.96,65.96,51.41,0.38,3.5,6.67,8,168.94,154.21,14.72,0,0,0,0,71.79,0,65.3,156.46,73.27,0,14.67,27.57,57.31,172.81,"Nodo 3 - Pies inventariados",4.45,3.29,16.55,"9_714_16","IFN3","9_714",16,16,12,31.83,21.23,10.14,354.14,9.03,1.13,66.71,47.74,0.46,3.76,5.49,6.71,161.54,148.14,13.4,5.14,0,0,0,0,71.85,0,51.44,147.37,70.39,0,16.01,30.38,58.62,175.39,"Nodo 1 - Pies inventariados",4.68,2.64
"3656",3656,"9_714_13","IFN2","9_714",NA,NA,13,NA,133.68,16.2,8.77,206.23,40.6,50.91,54.12,0.35,2.73,5.74,6.81,84.3,74.63,9.66,0,0,0,0,0,0,61.68,76.89,35.46,0,8.69,19.82,34.14,98.1,"Nodo 3 - Pies inventariados",4.3,3.27,11.9,"9_714_17","IFN3","9_714",17,17,13,31.83,13.98,6.77,153.43,26.75,0.49,43.91,48.46,0.44,2.58,3.82,4.69,48.98,42.88,6.1,1.56,0,0,0,0,0,0,36.56,42.73,20.38,0,7.31,19.28,25.4,72.36,"Nodo 1 - Pies inventariados",2.08,1.27
"3657",3657,"9_714_14","IFN2","9_714",NA,NA,14,NA,33.54,20.21,10.78,320.93,24.6,63.51,53.33,0.37,3.34,6.81,8.11,157.32,142.78,14.54,0,0,0,0,66.85,0,68.21,145.57,67.84,0,13.23,25.4,53.12,159.59,"Nodo 3 - Pies inventariados",4.41,3.28,15.8,"9_714_19","IFN3","9_714",19,19,14,31.83,20.48,10.5,329.44,11.23,1.05,64.34,51.27,0.45,3.58,5.77,7.01,156.78,142.75,14.03,4.99,0,0,0,0,68.1,0,66.01,146.19,67.83,0,14.04,26.95,54.53,163.34,"Nodo 1 - Pies inventariados",4.68,3
"3658",3658,"9_714_15","IFN2","9_714",NA,NA,15,NA,33.58,22.48,10.79,396.75,16.39,70.61,48.02,0.39,3.76,6.6,7.94,191.55,176.71,14.85,0,0,0,0,81.4,0,50.65,177.39,83.96,0,17.68,32.03,65.67,199.34,"Nodo 3 - Pies inventariados",4.48,3.29,18,"9_714_20","IFN3","9_714",20,20,15,14.15,22.58,10.68,400.39,6.06,0.57,70.93,47.31,0.46,3.97,5.73,7.01,191.11,176.5,14.61,2.7,0,0,0,0,81.99,0,50.37,177.26,83.86,0,18.07,32.74,66.27,200.94,"Nodo 1 - Pies inventariados",4.58,3.18
"3659",3659,"9_714_16","IFN2","9_714",NA,NA,16,NA,33.56,20.79,10.79,339.42,20.13,65.31,51.91,0.38,3.46,6.7,8.02,165.84,151.15,14.68,0,0,0,0,70.47,0,65.67,153.56,71.82,0,14.28,26.98,56.18,169.26,"Nodo 3 - Pies inventariados",4.44,3.29,16.35,"9_714_21","IFN3","9_714",21,21,16,31.83,20.25,10.05,322.1,14.37,1.03,63.62,49.6,0.44,3.56,5.58,6.77,146.62,133.53,13.09,4.67,0,0,0,0,65.59,0,65.28,134.13,63.44,0,14.17,27.66,53.31,158.59,"Nodo 1 - Pies inventariados",3.9,2.55
