"","X","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"2214",2214,"9_1428_42","IFN2","9_1428",NA,NA,42,NA,14.95,29.99,17.07,706.2,21.18,94.2,56.93,0.31,4.28,11.85,13.81,526.59,497.47,29.12,0,0,0,159.46,371.67,267.73,47.59,499.91,236.37,0,25.81,35.58,116.89,414.65,"Nodo 3 - Pies inventariados",4.59,1.57,25.4,"9_1428_72","IFN3","9_1428",72,65,42,14.15,30.35,17.14,723.61,20.51,1.02,95.36,56.46,0.33,4.41,11.41,13.27,540.76,511.73,29.03,7.65,0,0,0,162.9,378.05,273.13,46.64,515.04,243.14,0,26.59,36.39,119.77,425.89,"Nodo 1 - Pies inventariados",4.95,1.64
"2215",2215,"9_1428_43","IFN2","9_1428",NA,NA,43,NA,14.92,27.99,11.05,615.12,26.14,87.92,39.5,0.33,4.49,7.41,8.91,294.37,280.59,13.78,0,0,0,0,187.81,210.11,28.14,272.13,133.32,0,31.57,50.46,101.82,317.16,"Nodo 3 - Pies inventariados",4.59,1.55,23.4,"9_1428_73","IFN3","9_1428",73,66,43,14.15,25.59,9.95,514.26,33.19,0.73,80.39,38.9,0.34,4.22,6.54,7.78,223.66,211.26,12.4,3.16,0,0,0,0,161.43,0,28.57,205.12,100.38,0,27.13,46.76,85.12,259.39,"Nodo 1 - Pies inventariados",2.19,0.449999999999999
"2216",2216,"9_1428_44","IFN2","9_1428",NA,NA,44,NA,14.98,32.96,16.6,853.2,14.21,103.55,50.36,0.32,4.8,11.23,13.23,608.89,584.41,24.49,0,0,0,188.1,331.15,285.81,28.32,582.11,277.67,0,34.3,45.25,141.22,498.44,"Nodo 3 - Pies inventariados",4.66,1.6,28.3,"9_1428_74","IFN3","9_1428",74,67,44,14.15,36.28,17,1033.83,6.66,1.46,113.98,46.86,0.37,5.4,10.75,12.72,745.38,725.29,20.09,10.54,0,0,0,390.23,312.79,273.03,25.62,705.18,344.61,0,43.68,54.36,171.12,613.78,"Nodo 1 - Pies inventariados",7.98,2
"2217",2217,"9_1428_45","IFN2","9_1428",NA,NA,45,NA,14.93,28.27,9.05,627.8,25.2,88.82,32.02,0.35,4.77,5.86,7.25,243.47,234.53,8.94,0,0,0,0,173.13,0,26.16,225.45,111.44,0,38.84,64.96,103.91,319.16,"Nodo 3 - Pies inventariados",4.62,1.55,23.65,"9_1428_76","IFN3","9_1428",76,69,45,14.15,26.98,10.95,571.66,27.79,0.81,84.76,40.6,0.35,4.39,7.14,8.48,272.55,258.43,14.12,3.86,0,0,0,0,178.29,199.37,28.62,252.77,122.79,0,28.78,47.04,94.62,293.23,"Nodo 1 - Pies inventariados",3.33,3.45
"2218",2218,"9_1428_46","IFN2","9_1428",NA,NA,46,NA,14.91,27.8,13.05,607.18,27.96,87.35,46.93,0.31,4.26,8.98,10.6,345.92,326.94,18.98,0,0,0,0,254.73,223.27,44.82,323.56,155.34,0,26.71,41.08,100.5,323.64,"Nodo 3 - Pies inventariados",4.55,1.55,23.25,"9_1428_77","IFN3","9_1428",77,70,46,14.15,26.76,15.77,562.38,28.6,0.8,84.07,58.94,0.32,3.94,10.7,12.39,392.94,366.06,26.88,5.56,0,0,0,0,264.19,227.4,51.55,373.61,173.93,0,20.28,30.35,93.09,317.63,"Nodo 1 - Pies inventariados",3.51,4.27
"2219",2219,"9_1428_47","IFN2","9_1428",NA,NA,47,NA,33.53,24.23,16,461.16,47.23,76.13,66.02,0.26,3.41,11.88,13.52,332.08,304.47,27.61,0,0,0,0,238.28,205.31,70.31,314.92,144.67,0,15.25,24,76.33,260.25,"Nodo 3 - Pies inventariados",4.38,1.5,19.85,"9_1428_78","IFN3","9_1428",78,71,47,14.15,25.68,14.5,517.75,32.46,0.73,80.66,56.47,0.32,3.86,9.89,11.45,333.43,309.81,23.61,4.72,0,0,0,0,241.94,209.61,51.96,314.05,147.2,0,19.53,30.53,85.7,282.96,"Nodo 1 - Pies inventariados",5.83,0
"2220",2220,"9_1428_48","IFN2","9_1428",NA,NA,48,NA,33.6,24.55,16.01,473.52,44.07,77.14,65.19,0.26,3.47,11.79,13.46,340.48,312.8,27.68,0,0,0,0,240.24,206.41,69.16,323.03,148.62,0,15.81,24.69,78.38,267.5,"Nodo 3 - Pies inventariados",4.4,1.51,20.15,"9_1428_79","IFN3","9_1428",79,72,48,14.15,26.1,14.5,534.96,30.96,0.76,81.99,55.56,0.32,3.93,9.84,11.41,343.64,320.11,23.53,4.86,0,0,0,0,247.27,214.2,51.14,323.67,152.1,0,20.42,31.65,88.55,292.71,"Nodo 1 - Pies inventariados",5.95,0
"2221",2221,"9_1428_5","IFN2","9_1428",NA,NA,5,NA,136.26,12.28,8.14,118.35,59.36,38.57,66.28,0.29,2.01,5.77,6.91,46.69,39.74,6.95,0,0,0,0,0,0,39.65,41.14,18.88,0,4.34,11.73,19.59,54.54,"Nodo 3 - Pies inventariados",4.18,1.64,8.1,"9_1428_16","IFN3","9_1428",16,16,5,127.32,9.6,10.05,72.33,46.21,0.92,30.15,104.68,0.31,1.55,6.9,8.07,36.94,29.99,6.96,4.7,0,0,0,0,0,0,28.49,30.06,14.25,0,1.83,5.35,11.97,33.4,"Nodo 1 - Pies inventariados",1.5,3.55
"2226",2226,"9_1430_1","IFN2","9_1430",NA,NA,1,NA,230.71,12.71,3.3,126.88,0,39.93,26,0.68,2.8,1.07,1.73,19.42,17.3,2.11,0,0,0,0,0,0,13.7,14.48,8.22,0,10.73,35.79,21,75.75,"Nodo 3 - Pies inventariados",4.26,0.3,8.45,"9_1430_15","IFN3","9_1430",15,15,1,31.83,12.81,7.82,128.89,0,0.41,40.25,61.03,0.8,2.87,1.53,4.11,48.45,41.59,6.87,1.54,0,0,0,0,0,0,41.75,43.15,19.76,0,5.06,13.49,21.33,59.64,"Nodo 1 - Pies inventariados",4.36,4.82
"2227",2227,"9_1432_1","IFN2","9_1432",NA,NA,1,NA,42.11,23.52,8.28,434.48,6.85,73.89,35.21,0.53,4.47,3.93,4.99,157.94,148.48,9.46,0,0,0,0,81.03,0,28.55,144.35,70.55,0,25.41,48.03,71.92,215.9,"Nodo 3 - Pies inventariados",5.02,0.779999999999999,18.5,"9_1432_4","IFN3","9_1432",4,4,1,14.15,23.79,10.32,444.56,3.19,0.63,74.74,43.37,0.58,4.53,4.33,5.87,203,189.3,13.7,2.87,0,0,0,0,147.29,0,46.94,188.36,89.94,0,21.52,38.22,73.58,223.27,"Nodo 1 - Pies inventariados",5.29,2.82
"2228",2228,"9_1432_2","IFN2","9_1432",NA,NA,2,NA,41.67,20.03,7.78,315,13.44,62.92,38.87,0.51,3.8,3.81,4.81,110.02,101.18,8.84,0,0,0,0,59,0,47.98,98.36,48.08,0,17.28,36.22,52.14,153.72,"Nodo 3 - Pies inventariados",4.93,0.78,15.1,"9_1432_5","IFN3","9_1432",5,5,2,31.83,19.48,9.55,297.99,6.24,0.95,61.19,49,0.57,3.74,4.06,5.48,129.37,117.39,11.98,4.12,0,0,0,0,60.04,0,66.35,119.06,55.77,0,13.33,26.93,49.32,145.37,"Nodo 1 - Pies inventariados",4.38,2.55
"2229",2229,"9_1432_3","IFN2","9_1432",NA,NA,3,NA,42.1,22.75,8.28,406.45,8.68,71.47,36.4,0.52,4.31,3.97,5.03,148.5,138.89,9.61,0,0,0,0,76.19,0,43.36,135.71,65.99,0,23.19,44.64,67.28,201.09,"Nodo 3 - Pies inventariados",5,0.779999999999999,17.75,"9_1432_7","IFN3","9_1432",7,7,3,14.15,23.25,9.77,424.52,3.82,0.6,73.04,42.03,0.58,4.46,4.1,5.56,183.81,171.21,12.6,2.6,0,0,0,0,83.89,0,47.04,169.26,81.35,0,21.21,38.68,70.27,211.51,"Nodo 1 - Pies inventariados",5.5,2.27
"2230",2230,"9_1432_4","IFN2","9_1432",NA,NA,4,NA,25.49,29.44,8.77,680.74,1.8,92.49,29.78,0.54,5.59,4.06,5.19,253.75,246.32,7.43,0,0,0,0,180.76,0,25.01,231.41,117.04,0,44.67,73.67,112.68,348.05,"Nodo 3 - Pies inventariados",5.14,0.77,24.3,"9_1432_8","IFN3","9_1432",8,8,4,14.15,31.25,10.36,767.13,1.14,1.09,98.18,33.16,0.59,5.97,4.29,5.84,337.42,328.09,9.33,4.77,0,0,0,0,210.74,233.79,25.3,314.2,155.89,0,45.28,69.29,126.98,397.43,"Nodo 1 - Pies inventariados",6.95,2.36
"2231",2231,"9_1432_5","IFN2","9_1432",NA,NA,5,NA,57.34,27.15,8.77,578.75,3.53,85.28,32.32,0.53,5.14,4.1,5.23,218.57,209.53,9.04,0,0,0,0,163.17,0,26.94,197.9,99.56,0,35.74,61.59,95.8,292.68,"Nodo 3 - Pies inventariados",5.1,0.77,22.05,"9_1432_10","IFN3","9_1432",10,10,5,14.15,29.47,10,682.24,2.23,0.97,92.59,33.93,0.58,5.65,4.16,5.66,291.71,281.55,10.16,4.13,0,0,0,0,191.57,0,26.36,270.83,133.77,0,39.81,63.47,112.93,349.97,"Nodo 1 - Pies inventariados",7.42,2
"2232",2232,"9_1432_6","IFN2","9_1432",NA,NA,6,NA,25.49,29.95,9.77,704.4,0,94.08,32.63,0.54,5.6,4.52,5.77,293.26,284.03,9.22,0,0,0,0,192.9,0,25.8,270.02,134.96,0,42.47,67.51,116.59,361.53,"Nodo 3 - Pies inventariados",5.15,0.77,24.8,"9_1432_14","IFN3","9_1432",14,14,6,14.15,32.07,12.18,808,0,1.14,100.77,37.98,0.58,5.96,5.07,6.9,419.12,406.2,12.92,5.93,0,0,0,163.21,295.21,261.86,26.47,396.48,193,0,42.04,60.88,133.74,429.66,"Nodo 1 - Pies inventariados",7.27,3.18
"2233",2233,"9_1432_7","IFN2","9_1432",NA,NA,7,NA,41.69,21.63,7.28,367.3,10.39,67.94,33.67,0.52,4.16,3.49,4.43,118.25,110.37,7.87,0,0,0,0,66.29,0,42.81,106.97,52.44,0,22.65,46.31,60.8,182.21,"Nodo 3 - Pies inventariados",4.98,0.78,16.65,"9_1432_15","IFN3","9_1432",15,15,7,31.83,22.41,8.95,394.56,4.99,1.26,70.41,39.95,0.58,4.35,3.76,5.1,156.8,145.8,10.99,4.99,0,0,0,0,76.3,0,46.52,141.73,69.28,0,20.75,39.48,65.31,194.81,"Nodo 1 - Pies inventariados",5.76,2.45
"2234",2234,"9_1432_8","IFN2","9_1432",NA,NA,8,NA,41.69,21.51,8.28,363.47,11.92,67.58,38.49,0.51,4.05,4.04,5.09,133.92,124.18,9.74,0,0,0,0,68.71,0,46.37,122.38,59,0,19.9,39.48,60.16,178.54,"Nodo 3 - Pies inventariados",4.96,0.779999999999999,16.55,"9_1432_26","IFN3","9_1432",26,26,8,14.15,22.52,9.77,398.23,4.42,0.56,70.74,43.4,0.58,4.32,4.12,5.57,173.27,160.61,12.67,2.45,0,0,0,0,79.08,0,48.35,159.57,76.31,0,19.43,36.06,65.92,197.71,"Nodo 1 - Pies inventariados",5.97,2.27
"2235",2235,"9_1438_1","IFN2","9_1438",NA,NA,1,NA,34,20.3,9.58,323.54,38.28,63.76,47.18,0.34,3.36,6.35,7.52,140.04,127.86,12.18,0,0,0,0,65,0,51.62,129.2,60.75,0,14.88,29.38,53.55,158.56,"Nodo 3 - Pies inventariados",4.35,1.08,15.95,"9_1438_1","IFN3","9_1438",1,1,1,31.83,20.02,12.5,314.86,23.49,1,62.9,62.43,0.4,3.27,7.54,8.91,180.42,162.42,18,5.74,0,0,0,0,68.72,0,73.88,167.02,77.17,0,11.28,20.97,52.12,161.54,"Nodo 1 - Pies inventariados",4.07,4
"2236",2236,"9_1438_10","IFN2","9_1438",NA,NA,10,NA,33.95,18.75,8.57,276.22,44.55,58.92,45.71,0.33,3.14,5.73,6.81,107.8,97.72,10.08,0,0,0,0,0,0,64.61,98.21,46.43,0,13.24,28.05,45.72,133.43,"Nodo 3 - Pies inventariados",4.3,1.07,14.45,"9_1438_12","IFN3","9_1438",12,12,10,31.83,17.45,12.41,239.24,28.22,0.76,54.83,71.1,0.39,2.84,7.63,8.97,138.96,122.51,16.44,4.42,0,0,0,0,0,0,104.53,128.65,58.21,0,7.79,15.63,39.6,121.24,"Nodo 1 - Pies inventariados",3,4.91
"2237",2237,"9_1438_11","IFN2","9_1438",NA,NA,11,NA,37.29,25.06,9.62,493.07,14.73,78.72,38.4,0.39,4.29,5.84,7.14,207.62,195.77,11.85,0,0,0,0,154.26,0,42.2,190.6,93.02,0,26.41,46.43,81.61,247.47,"Nodo 3 - Pies inventariados",4.51,1.12,20.55,"9_1438_13","IFN3","9_1438",13,13,11,14.15,25.03,14.5,491.87,11.93,0.7,78.62,57.94,0.42,4.01,8.44,10.05,318.02,294.33,23.69,4.5,0,0,0,0,236.87,205.36,63.4,296.24,139.85,0,18.2,28.86,81.42,268.32,"Nodo 1 - Pies inventariados",4.48,6
"2238",2238,"9_1438_12","IFN2","9_1438",NA,NA,12,NA,37.29,25.21,9.63,499.31,12.87,79.21,38.18,0.4,4.33,5.8,7.11,210.18,198.38,11.81,0,0,0,0,156.19,0,28.53,193.06,94.26,0,26.85,47.04,82.65,250.8,"Nodo 3 - Pies inventariados",4.51,1.13,20.7,"9_1438_14","IFN3","9_1438",14,14,12,14.15,24.12,13.23,456.83,15.36,0.65,75.77,54.85,0.41,3.94,7.75,9.23,269.86,249.37,20.49,3.82,0,0,0,0,168.02,189.95,52.31,252.05,118.48,0,17.86,29.58,75.61,241.54,"Nodo 1 - Pies inventariados",3.42,4.73
"2239",2239,"9_1438_13","IFN2","9_1438",NA,NA,13,NA,33.98,19.64,7.57,303.07,41.51,61.71,38.55,0.35,3.39,4.92,5.96,103.16,94.71,8.45,0,0,0,0,0,0,48.06,92.97,45,0,16.8,35.84,50.16,147.8,"Nodo 3 - Pies inventariados",4.34,1.07,15.3,"9_1438_15","IFN3","9_1438",15,15,13,31.83,18.82,7.41,278.25,27.33,0.89,59.13,39.36,0.42,3.4,4.31,5.25,93.19,85.08,8.11,2.97,0,0,0,0,0,0,49.53,83.79,40.42,0,15.24,33.45,46.06,135.18,"Nodo 1 - Pies inventariados",3.52,0.91
"2240",2240,"9_1438_14","IFN2","9_1438",NA,NA,14,NA,16.59,28.06,11.14,618.19,6.77,88.14,39.7,0.4,4.71,6.67,8.13,298.06,284.12,13.94,0,0,0,0,187.37,209.98,28.37,278.64,134.99,0,31.57,50.3,102.32,319.18,"Nodo 3 - Pies inventariados",4.56,1.14,23.5,"9_1438_17","IFN3","9_1438",17,17,14,14.15,28.88,13.91,654.92,5.33,0.93,90.72,48.17,0.44,4.74,7.82,9.42,396.57,375.92,20.65,5.61,0,0,0,0,275.1,239.87,44.12,371.86,178.61,0,27.98,41.48,108.4,356.47,"Nodo 1 - Pies inventariados",5.38,3.91
"2241",2241,"9_1438_15","IFN2","9_1438",NA,NA,15,NA,33.94,18.23,10.08,260.99,45.49,57.27,55.28,0.32,2.95,6.88,8.05,121.13,108.53,12.6,0,0,0,0,0,0,72.13,111.04,51.56,0,10.59,21.87,43.2,127.23,"Nodo 3 - Pies inventariados",4.28,1.08,13.95,"9_1438_18","IFN3","9_1438",18,18,15,31.83,17.19,13,231.96,28.98,0.74,53.99,75.64,0.38,2.76,8.05,9.43,141.78,124.44,17.34,4.51,0,0,0,0,0,0,105.75,129.34,59.13,0,7.16,14.32,38.39,119.01,"Nodo 1 - Pies inventariados",3.24,4
"2242",2242,"9_1438_16","IFN2","9_1438",NA,NA,16,NA,34.31,23.96,9.09,450.85,24.89,75.27,37.94,0.37,4.09,5.7,6.91,180.15,169.13,11.02,0,0,0,0,86.78,0,43.35,167.4,80.36,0,24.58,44.92,74.62,224.49,"Nodo 3 - Pies inventariados",4.46,1.09,19.5,"9_1438_20","IFN3","9_1438",20,20,16,14.15,24.87,13.09,485.62,13.32,0.69,78.12,52.65,0.42,4.09,7.59,9.07,282.44,262.35,20.09,4,0,0,0,0,172.56,196.04,50.67,264.85,124.65,0,19.61,32.01,80.38,256.65,"Nodo 1 - Pies inventariados",5.37,5.09
"2243",2243,"9_1438_17","IFN2","9_1438",NA,NA,17,NA,34.02,21.19,8.58,352.62,33.63,66.57,40.5,0.36,3.61,5.51,6.65,135.2,124.88,10.33,0,0,0,0,67.77,0,48.07,123.27,59.33,0,18.48,36.64,58.37,172.82,"Nodo 3 - Pies inventariados",4.39,1.08,16.8,"9_1438_22","IFN3","9_1438",22,22,17,31.83,20.6,11.95,333.26,22.43,1.06,64.71,58.03,0.4,3.41,7.15,8.48,181.47,164.41,17.06,5.78,0,0,0,0,71.68,0,70.81,168.92,78.12,0,12.7,23.5,55.16,169.47,"Nodo 1 - Pies inventariados",3.8,4.45
"2244",2244,"9_1438_18","IFN2","9_1438",NA,NA,18,NA,34.3,23.59,9.58,436.96,27.94,74.1,40.63,0.36,3.96,6.12,7.35,184.94,172.81,12.14,0,0,0,0,85.59,0,45.61,170.71,82.11,0,22.46,40.84,72.33,217.73,"Nodo 3 - Pies inventariados",4.44,1.08,19.15,"9_1438_23","IFN3","9_1438",23,23,18,14.15,24.41,11.86,467.89,14.69,0.66,76.68,48.61,0.42,4.1,6.86,8.22,246.23,229.08,17.16,3.48,0,0,0,0,163.99,184.68,49.39,230.29,108.84,0,20.36,34.43,77.45,241.07,"Nodo 1 - Pies inventariados",5.26,3.36
"2245",2245,"9_1438_19","IFN2","9_1438",NA,NA,19,NA,37.31,26.75,9.13,562.04,8.81,84.04,34.14,0.41,4.68,5.36,6.66,221.9,211.85,10.04,0,0,0,0,162.76,0,27.62,205.38,100.66,0,33.11,56.93,93.03,283.73,"Nodo 3 - Pies inventariados",4.55,1.13,22.2,"9_1438_24","IFN3","9_1438",24,24,19,14.15,28.22,13.82,625.31,7.16,0.88,88.64,48.97,0.43,4.62,7.83,9.41,377.4,356.58,20.82,5.34,0,0,0,0,264.3,230.83,45.85,356.46,169.43,0,26.41,39.72,103.5,339.06,"Nodo 1 - Pies inventariados",6.02,5.82
"2246",2246,"9_1438_2","IFN2","9_1438",NA,NA,2,NA,16.59,29.55,10.15,685.6,1.33,92.82,34.36,0.42,5.11,5.86,7.28,297.7,287.24,10.46,0,0,0,0,194.56,215.72,26.67,277.49,136.48,0,39.54,62.71,113.48,352.2,"Nodo 3 - Pies inventariados",4.6,1.15,24.95,"9_1438_2","IFN3","9_1438",2,2,2,14.15,29.41,12.27,679.18,4.36,0.96,92.38,41.73,0.45,4.99,6.78,8.23,359.83,343.99,15.84,5.09,0,0,0,0,206.9,233.88,28.27,338.88,163.44,0,32.91,49.87,112.42,358.64,"Nodo 1 - Pies inventariados",4.46,3.27
"2247",2247,"9_1438_20","IFN2","9_1438",NA,NA,20,NA,34.03,21.86,8.08,375.29,32.35,68.67,36.96,0.37,3.78,5.12,6.24,134.47,125.13,9.33,0,0,0,0,70.25,0,45.14,123.09,59.46,0,21.25,42.06,62.12,184.89,"Nodo 3 - Pies inventariados",4.41,1.08,17.45,"9_1438_25","IFN3","9_1438",25,25,20,31.83,22.11,11.64,383.78,17.87,1.22,69.45,52.64,0.42,3.71,6.81,8.13,200.97,184.29,16.68,6.4,0,0,0,0,135.42,0,63.7,187.08,87.56,0,15.79,28.31,63.52,195.18,"Nodo 1 - Pies inventariados",4.66,4.64
"2248",2248,"9_1438_21","IFN2","9_1438",NA,NA,21,NA,33.99,20.25,8.57,322.05,39.38,63.62,42.33,0.34,3.42,5.62,6.73,124.21,113.93,10.28,0,0,0,0,62.25,0,49.58,113.17,54.13,0,16.34,33.21,53.31,156.98,"Nodo 3 - Pies inventariados",4.35,1.07,15.9,"9_1438_27","IFN3","9_1438",27,27,21,31.83,19.83,11.95,308.7,24.49,0.98,62.28,60.3,0.4,3.27,7.21,8.53,169.09,152.29,16.8,5.38,0,0,0,0,66.79,0,72.99,157.39,72.36,0,11.43,21.6,51.1,156.49,"Nodo 1 - Pies inventariados",3.93,4.45
"2249",2249,"9_1438_22","IFN2","9_1438",NA,NA,22,NA,16.59,29.13,10.14,666.68,3.58,91.53,34.82,0.42,5.02,5.91,7.32,289.87,279.09,10.78,0,0,0,0,189.39,210.2,26.99,270.01,132.61,0,38.08,60.86,110.35,341.89,"Nodo 3 - Pies inventariados",4.58,1.14,24.55,"9_1438_28","IFN3","9_1438",28,28,22,14.15,30.06,13.55,709.57,2.38,1,94.43,45.07,0.45,4.99,7.49,9.07,415.36,396.65,18.71,5.88,0,0,0,0,285.43,249.4,28.69,390.69,188.46,0,31.98,46.7,117.45,384.59,"Nodo 1 - Pies inventariados",5.51,4.55
"2250",2250,"9_1438_23","IFN2","9_1438",NA,NA,23,NA,33.97,19.52,9.07,299.26,42.54,61.32,46.47,0.33,3.24,6.06,7.18,123.14,112.03,11.11,0,0,0,0,59.31,0,64.03,111.37,53.23,0,14.04,28.7,49.53,145.5,"Nodo 3 - Pies inventariados",4.32,1.07,15.2,"9_1438_30","IFN3","9_1438",30,30,23,31.83,19.03,12.91,284.3,26.43,0.9,59.77,67.85,0.39,3.07,7.91,9.3,169.81,151.45,18.36,5.41,0,0,0,0,63.24,0,90.24,159.37,71.96,0,9.53,18.06,47.06,146.61,"Nodo 1 - Pies inventariados",3.83,4.91
"2251",2251,"9_1438_24","IFN2","9_1438",NA,NA,24,NA,34.01,20.72,9.08,337.09,36,65.08,43.82,0.35,3.48,5.93,7.09,137.56,126.29,11.27,0,0,0,0,66.26,0,50.17,124.48,60.01,0,16.52,32.68,55.8,165,"Nodo 3 - Pies inventariados",4.37,1.08,16.35,"9_1438_34","IFN3","9_1438",34,34,24,31.83,20.74,14.09,337.94,21.35,1.08,65.17,67.93,0.4,3.3,8.52,10.04,218.28,196.51,21.77,6.95,0,0,0,0,130.02,0,86.43,204.18,93.37,0,11.16,19.74,55.94,180.21,"Nodo 1 - Pies inventariados",4.39,6.09
"2252",2252,"9_1438_25","IFN2","9_1438",NA,NA,25,NA,16.6,31.92,10.65,800.28,0,100.28,33.35,0.42,5.48,6.15,7.61,360.88,351.62,9.26,0,0,0,0,218.62,243.61,24.65,333.9,167.07,0,46.83,70.36,132.46,416.72,"Nodo 3 - Pies inventariados",4.62,1.15,27.3,"9_1438_36","IFN3","9_1438",36,36,25,14.15,34.28,14.05,923.09,0,1.31,107.7,40.97,0.45,5.66,7.71,9.35,549.94,535.05,14.9,7.78,0,0,0,192.06,298.6,265.06,25.77,519.72,254.22,0,44.4,59.81,152.79,511.22,"Nodo 1 - Pies inventariados",6.98,4.55
"2253",2253,"9_1438_26","IFN2","9_1438",NA,NA,26,NA,34.3,23.65,9.09,439.24,26.43,74.29,38.43,0.37,4.03,5.73,6.94,175.8,164.72,11.08,0,0,0,0,84.69,0,43.88,159.17,78.27,0,23.72,43.67,72.7,218.36,"Nodo 3 - Pies inventariados",4.45,1.09,19.2,"9_1438_37","IFN3","9_1438",37,37,26,14.15,23.39,14,429.66,17.26,0.61,73.48,59.86,0.41,3.75,8.31,9.85,270.6,248.24,22.36,3.83,0,0,0,0,161.79,183.92,67.42,255.07,117.95,0,15.61,25.9,71.12,230.57,"Nodo 1 - Pies inventariados",4.19,6
"2254",2254,"9_1438_27","IFN2","9_1438",NA,NA,27,NA,34.32,24.06,10.1,454.8,21.78,75.6,41.98,0.37,4.03,6.34,7.65,202.77,189.6,13.17,0,0,0,0,148.82,0,45.85,184.56,90.08,0,22.62,40.16,75.28,228.15,"Nodo 3 - Pies inventariados",4.46,1.1,19.6,"9_1438_39","IFN3","9_1438",39,39,27,14.15,25.33,12.55,503.91,11.22,0.71,79.58,49.53,0.43,4.22,7.18,8.62,279.53,260.89,18.64,3.95,0,0,0,0,174.16,196.83,49,262.28,123.96,0,21.43,35.02,83.41,263.81,"Nodo 1 - Pies inventariados",5.73,3.55
"2255",2255,"9_1438_28","IFN2","9_1438",NA,NA,28,NA,37.28,24.73,10.61,480.37,18.4,77.69,42.9,0.38,4.12,6.62,7.98,224.5,210.33,14.16,0,0,0,0,160.1,0,45.77,209.11,99.94,0,23.33,40.31,79.51,243.09,"Nodo 3 - Pies inventariados",4.48,1.11,20.25,"9_1438_40","IFN3","9_1438",40,40,28,14.15,26.61,13.68,556.3,9.71,0.79,83.61,51.41,0.43,4.35,7.84,9.39,335.3,314.1,21.2,4.74,0,0,0,0,245.77,214.48,48.64,318.03,149.24,0,22.7,35.33,92.08,299.35,"Nodo 1 - Pies inventariados",6.36,4.18
"2257",2257,"9_1438_3","IFN2","9_1438",NA,NA,3,NA,34.02,20.92,9.58,343.75,34.83,65.72,45.8,0.35,3.48,6.27,7.47,148.18,135.92,12.26,0,0,0,0,68.57,0,50.56,136.75,64.58,0,16.16,31.38,56.9,169.02,"Nodo 3 - Pies inventariados",4.37,1.08,16.55,"9_1438_4","IFN3","9_1438",4,4,3,31.83,21.06,12.41,348.22,20.24,1.11,66.15,58.93,0.41,3.47,7.38,8.76,196.49,178.33,18.17,6.25,0,0,0,0,75.41,0,70.54,181.91,84.73,0,13.04,23.62,57.64,179.03,"Nodo 1 - Pies inventariados",4.51,3.91
"2258",2258,"9_1438_30","IFN2","9_1438",NA,NA,30,NA,16.59,29.19,10.15,669.13,2.47,91.7,34.77,0.42,5.04,5.89,7.3,291,280.25,10.75,0,0,0,0,190.16,211.03,26.59,271.17,133.16,0,38.25,61.07,110.75,343.24,"Nodo 3 - Pies inventariados",4.59,1.15,24.6,"9_1438_43","IFN3","9_1438",43,42,30,14.15,31.05,12.45,757.19,1.31,1.07,97.55,40.11,0.45,5.28,6.79,8.28,403.97,389.18,14.8,5.72,0,0,0,154.45,286.16,253.12,27.13,380.99,184.91,0,37.7,55.26,125.33,403.2,"Nodo 1 - Pies inventariados",6.45,3.45
"2259",2259,"9_1438_31","IFN2","9_1438",NA,NA,31,NA,34.29,23.42,11.08,430.68,29.44,73.57,47.32,0.35,3.8,7.24,8.57,212.39,196.94,15.45,0,0,0,0,147.6,0,49.42,196.69,93.57,0,19.32,34,71.29,218.18,"Nodo 3 - Pies inventariados",4.42,1.08,19,"9_1438_45","IFN3","9_1438",45,44,31,14.15,24.81,12.91,483.25,14.01,0.68,77.93,52.04,0.42,4.09,7.5,8.96,277.09,257.44,19.65,3.92,0,0,0,0,171.06,193.78,50.82,260.04,122.32,0,19.72,32.36,79.99,254.39,"Nodo 1 - Pies inventariados",5.81,2.91
